arch,run_idx,seed,hazard_cost,flag_id,flag_type,flag_set_step
e_1,532,0,0,,532,,,
v1_13,1.0,500000,13,1303621320,mastery,att_free_1,mastery:att_free_1,530,0,0,,530,,,
v1_13,1.0,500000,13,1303621320,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,534,26,0,489460,489460,,,
v1_13,1.0,500000,13,1303621320,mastery,att_free_2,mastery:att_free_2,21946,8,0,21954,21954,,,
v1_13,1.0,500000,13,1303621320,mastery,att_green,mastery:att_green,21960,27,0,21987,21987,,,
v1_13,1.0,500000,13,1303621320,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,24781,0,0,,24781,,,
v1_13,1.0,500000,13,1303621320,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,24784,10,0,24794,24794,,,
v1_13,1.0,500000,13,1303621320,knowledge_banking,haz_green,knowledge_banking:haz_green,24899,0,0,,24899,,,
v1_13,1.0,500000,14,923014689,mastery,att_free_1,mastery:att_free_1,530,0,0,,530,,,
v1_13,1.0,500000,14,923014689,mastery,att_yellow,mastery:att_yellow,534,7,0,541,541,,,
v1_13,1.0,500000,14,923014689,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,548,22,0,493124,493124,,,
v1_13,1.0,500000,14,923014689,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,153959,0,0,,153959,,,
v1_13,1.0,500000,14,923014689,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,153963,0,0,,153963,,,
v1_13,1.0,500000,14,923014689,mastery,att_free_0,mastery:att_free_0,153968,4,0,153972,153972,,,
v1_13,1.0,500000,14,923014689,mastery,att_free_2,mastery:att_free_2,153981,20,0,154001,154001,,,
v1_13,1.0,500000,14,923014689,mastery,att_green,mastery:att_green,154007,31589,0,399418,399418,,,
v1_13,1.0,500000,14,923014689,knowledge_banking,haz_green,knowledge_banking:haz_green,405744,0,0,,405744,,,
v1_13,1.0,500000,14,923014689,threat,haz_unaff_2,threat:haz_unaff_2,78922,1,0,154308,154308,,,
v1_13,1.0,500000,14,923014689,threat,haz_yellow,threat:haz_yellow,154308,0,0,,154308,,,
v1_13,1.0,500000,15,542408058,mastery,att_yellow,mastery:att_yellow,1087,2,0,248781,248781,,,
v1_13,1.0,500000,15,542408058,mastery,att_free_2,mastery:att_free_2,5384,0,0,,5384,,,
v1_13,1.0,500000,15,542408058,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,5559,10,0,462209,462209,,,
v1_13,1.0,500000,15,542408058,mastery,att_free_3,mastery:att_free_3,5563,11,0,5576,5576,,,
v1_13,1.0,500000,15,542408058,mastery,att_free_0,mastery:att_free_0,19611,0,0,,19611,,,
v1_13,1.0,500000,15,542408058,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,19616,0,0,,19616,,,
v1_13,1.0,500000,15,542408058,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,19620,0,0,,19620,,,
v1_13,1.0,500000,15,542408058,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,19623,42,0,19665,19665,,,
