arch,hazard_cost,num_steps,run_idx,seed,phase_1_end,phase_2_end,frame_attempts_p1,frame_attempts_p2,frame_attempts_p3,hazard_entries_p1,hazard_entries_p2,hazard_entries_p3,total_cost,mastered_pairs,top_attractor,top_attractor_pref,phase_3_clean,full_run_clean,hazards_flagged,time_to_first_flag,time_to_second_flag,time_to_final_flag,first_entry_conversions,cost_on_sig_matched,actions_gated_p2,actions_gated_p3,attractors_mastered,time_to_first_mastery,time_to_final_mastery,first_banked,mastery_sequence,post_mastery_visits_total,p3_visits_to_mastered,p3_visits_to_unmastered,end_state_cell,activation_step,end_state_found_step,end_state_visits,end_state_banked,post_activation_window,discovery_time,hazards_transitioned,hazards_banked_as_knowledge,time_to_first_transition,time_to_final_transition,transition_order_sequence,knowledge_banked_sequence,hazard_thresholds,competency_unlock_steps,knowledge_banked_steps,knowledge_entries_per_cell,pre_transition_entries_per_cell,snapshot_count,prov_threat_count,prov_threat_mean_set_step,prov_threat_mean_confirming,prov_threat_mean_disconfirming,prov_mastery_count,prov_mastery_mean_set_step,prov_mastery_mean_confirming,prov_mastery_mean_disconfirming,prov_knowledge_banking_count,prov_knowledge_banking_mean_set_step,prov_knowledge_banking_mean_confirming,prov_knowledge_banking_mean_disconfirming,prov_end_state_activation_count,prov_end_state_activation_mean_set_step,prov_end_state_activation_mean_confirming,prov_end_state_activation_mean_disconfirming,prov_end_state_banking_count,prov_end_state_banking_mean_set_step,prov_end_state_banking_mean_confirming,prov_end_state_banking_mean_disconfirming,prov_crossref_complete,prov_crossref_pending,prov_formation_narrative,prov_total_records,schema_cell_types_count,schema_actions_count,schema_phases_count,schema_flag_types_count,schema_complete,green_cell_registered,green_cell_first_perception_step,yellow_cell_registered,yellow_cell_first_perception_step,green_attractor_mastered,green_attractor_mastery_step,yellow_attractor_mastered,yellow_attractor_mastery_step,green_knowledge_banked,green_knowledge_banked_step,yellow_knowledge_banked,yellow_knowledge_banked_step,green_crossref_complete,yellow_crossref_complete,family_traversal_narrative,tier_structure_similarity,form_progression_parallelism,traversal_sequence_distance,green_traversal_complete,yellow_traversal_complete,both_complete,green_first,traversal_interleaving,cross_family_comparison_complete
v1_4,0.5,160000,4,1175788780,335,96000,0,0,0,0,2,0,1.0,406,"(3, 3)",0.0,True,True,0,,,,0,0.0,19351,814,6,1424,37034,"(4, 15)","(4, 15)|(9, 10)|(3, 3)|(16, 3)|(11, 5)|(15, 16)",4431,172,0,"(9, 8)",37034,41830,25,True,122966,4796,5,5,1424,2540,"(14, 13)|(14, 14)|(6, 8)|(5, 8)|(5, 9)","(6, 8)|(5, 8)|(5, 9)|(14, 13)|(14, 14)","(5, 8):2|(5, 9):4|(6, 8):3|(14, 13):1|(14, 14):5","(5, 8):2540|(5, 9):2540|(6, 8):1709|(14, 13):1424|(14, 14):1424","(5, 8):5150|(5, 9):5151|(6, 8):2125|(14, 13):20010|(14, 14):20011","(5, 8):319|(5, 9):347|(6, 8):38|(14, 13):793|(14, 14):601","(5, 8):0|(5, 9):2|(6, 8):0|(14, 13):0|(14, 14):0",54,0,,,,6,7806.333333333333,738.5,0.0,5,10489.4,416.6,0.0,1,37034.0,122965.0,0.0,1,41830.0,24.0,0.0,0,0,"1424:mastery:(4, 15)|1488:mastery:(9, 10)|1709:mastery:(3, 3)|2125:knowledge_banking:(6, 8)|2540:mastery:(16, 3)|2643:mastery:(11, 5)|5150:knowledge_banking:(5, 8)|5151:knowledge_banking:(5, 9)|20010:knowledge_banking:(14, 13)|20011:knowledge_banking:(14, 14)|37034:end_state_activation|37034:mastery:(15, 16)|41830:end_state_banking:(9, 8)",13,7,4,3,4,True,True,215,True,84,True,1424,True,2540,True,20011,True,5150,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|1424:attractor_mastered:GREEN|2540:attractor_mastered:YELLOW|5150:knowledge_banked:YELLOW|20011:knowledge_banked:GREEN,0.0,1.0,0.710067,True,True,True,True,interleaved,True
v1_4,0.5,160000,5,795182149,335,96000,0,0,0,0,4,0,2.0,443,"(3, 3)",0.0,True,False,1,1102,,1102,0,0.0,18271,6756,6,508,43254,"(9, 10)","(9, 10)|(4, 15)|(16, 3)|(11, 5)|(3, 3)|(15, 16)",4940,642,0,"(10, 8)",43254,43457,285,True,116746,203,5,5,866,8219,"(5, 9)|(14, 14)|(5, 8)|(6, 8)|(14, 13)","(5, 9)|(5, 8)|(6, 8)|(14, 13)|(14, 14)","(5, 8):1|(5, 9):2|(6, 8):3|(14, 13):4|(14, 14):5","(5, 8):1324|(5, 9):866|(6, 8):1324|(14, 13):8219|(14, 14):866","(5, 8):4158|(5, 9):1005|(6, 8):4159|(14, 13):43236|(14, 14):43237","(5, 8):399|(5, 9):151|(6, 8):510|(14, 13):852|(14, 14):327","(5, 8):3|(5, 9):0|(6, 8):1|(14, 13):0|(14, 14):0",57,1,1102.0,0.0,1.0,6,11713.666666666666,823.3333333333334,0.0,5,19159.0,444.8,0.0,1,43254.0,116745.0,0.0,1,43457.0,284.0,0.0,1,0,"508:mastery:(9, 10)|866:mastery:(4, 15)|1005:knowledge_banking:(5, 9)|1102:threat:(5, 8)|1324:mastery:(16, 3)|4158:knowledge_banking:(5, 8)|4159:knowledge_banking:(6, 8)|8219:mastery:(11, 5)|16111:mastery:(3, 3)|43236:knowledge_banking:(14, 13)|43237:knowledge_banking:(14, 14)|43254:end_state_activation|43254:mastery:(15, 16)|43457:end_state_banking:(10, 8)",14,7,4,3,4,True,True,215,True,84,True,866,True,1324,True,43237,True,4158,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|866:attractor_mastered:GREEN|1324:attractor_mastered:YELLOW|4158:knowledge_banked:YELLOW|43237:knowledge_banked:GREEN,0.0,1.0,0.724792,True,True,True,True,interleaved,True
v1_4,0.5,160000,6,315236631,335,96000,0,0,0,0,4,0,2.0,435,"(3, 3)",0.0,True,False,2,16298,21081,21081,1,1.0,15837,16705,6,394,52318,"(4, 15)","(4, 15)|(9, 10)|(3, 3)|(15, 16)|(11, 5)|(16, 3)",3963,384,0,"(10, 13)",53096,57820,9,True,106904,4724,5,5,394,52318,"(14, 14)|(6, 8)|(14, 13)|(5, 9)|(5, 8)","(6, 8)|(14, 13)|(14, 14)|(5, 9)|(5, 8)","(5, 8):4|(5, 9):5|(6, 8):2|(14, 13):3|(14, 14):1","(5, 8):52318|(5, 9):48015|(6, 8):496|(14, 13):977|(14, 14):394","(5, 8):53096|(5, 9):48187|(6, 8):915|(14, 13):20806|(14, 14):20807","(5, 8):972|(5, 9):1374|(6, 8):1678|(14, 13):229|(14, 14):302","(5, 8):3|(5, 9):1|(6, 8):0|(14, 13):0|(14, 14):0",60,2,18689.5,0.5,1.0,6,24522.333333333332,660.5,0.0,5,28762.2,908.0,0.0,1,53096.0,106903.0,0.0,1,57820.0,8.0,0.0,2,0,"394:mastery:(4, 15)|496:mastery:(9, 10)|915:knowledge_banking:(6, 8)|977:mastery:(3, 3)|16298:threat:(5, 8)|20806:knowledge_banking:(14, 13)|20807:knowledge_banking:(14, 14)|21081:threat:(5, 9)|44934:mastery:(15, 16)|48015:mastery:(11, 5)|48187:knowledge_banking:(5, 9)|52318:mastery:(16, 3)|53096:end_state_activation|53096:knowledge_banking:(5, 8)|57820:end_state_banking:(10, 13)",15,7,4,3,4,True,True,215,True,84,True,394,True,52318,True,20807,True,53096,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|394:attractor_mastered:GREEN|20807:knowledge_banked:GREEN|52318:attractor_mastered:YELLOW|53096:knowledge_banked:YELLOW,0.0,1.0,0.752715,True,True,True,True,interleaved,True
v1_4,0.5,160000,7,2082113648,335,96000,0,0,0,0,5,0,2.5,460,"(3, 3)",0.0,True,False,2,1068,1475,1475,1,1.0,27569,2993,6,360,19778,"(4, 15)","(4, 15)|(3, 3)|(16, 3)|(11, 5)|(15, 16)|(9, 10)",3218,73,0,"(3, 15)",19887,36963,976,True,140113,17076,5,5,360,19352,"(14, 13)|(14, 14)|(5, 8)|(5, 9)|(6, 8)","(5, 8)|(5, 9)|(14, 14)|(14, 13)|(6, 8)","(5, 8):3|(5, 9):4|(6, 8):5|(14, 13):1|(14, 14):2","(5, 8):17956|(5, 9):18169|(6, 8):19352|(14, 13):360|(14, 14):360","(5, 8):18550|(5, 9):18551|(6, 8):19887|(14, 13):19626|(14, 14):19625","(5, 8):1264|(5, 9):764|(6, 8):485|(14, 13):330|(14, 14):320","(5, 8):3|(5, 9):1|(6, 8):1|(14, 13):0|(14, 14):0",60,2,1271.5,0.5,1.0,6,12758.666666666666,536.3333333333334,0.0,5,19247.8,629.6,0.0,1,19887.0,140112.0,0.0,1,36963.0,975.0,0.0,2,0,"360:mastery:(4, 15)|937:mastery:(3, 3)|1068:threat:(5, 8)|1475:threat:(6, 8)|17956:mastery:(16, 3)|18169:mastery:(11, 5)|18550:knowledge_banking:(5, 8)|18551:knowledge_banking:(5, 9)|19352:mastery:(15, 16)|19625:knowledge_banking:(14, 14)|19626:knowledge_banking:(14, 13)|19778:mastery:(9, 10)|19887:end_state_activation|19887:knowledge_banking:(6, 8)|36963:end_state_banking:(3, 15)",15,7,4,3,4,True,True,215,True,84,True,360,True,17956,True,19625,True,18550,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|360:attractor_mastered:GREEN|17956:attractor_mastered:YELLOW|18550:knowledge_banked:YELLOW|19625:knowledge_banked:GREEN,0.0,1.0,0.711751,True,True,True,True,interleaved,True
v1_4,0.5,160000,8,1602168130,335,96000,0,0,0,0,4,0,2.0,417,"(3, 3)",0.0,True,False,1,2505,,2505,0,0.0,15740,10339,6,452,18578,"(15, 16)","(15, 16)|(16, 3)|(11, 5)|(3, 3)|(4, 15)|(9, 10)",2665,25,0,"(5, 11)",18578,18691,1256,True,141422,113,5,5,708,13400,"(5, 8)|(14, 13)|(5, 9)|(6, 8)|(14, 14)","(5, 8)|(5, 9)|(6, 8)|(14, 14)|(14, 13)","(5, 8):4|(5, 9):3|(6, 8):5|(14, 13):2|(14, 14):1","(5, 8):708|(5, 9):1295|(6, 8):13400|(14, 13):708|(14, 14):13400","(5, 8):2114|(5, 9):2115|(6, 8):13577|(14, 13):18550|(14, 14):18549","(5, 8):2054|(5, 9):2501|(6, 8):1418|(14, 13):29|(14, 14):30","(5, 8):0|(5, 9):0|(6, 8):3|(14, 13):0|(14, 14):1",57,1,2505.0,0.0,1.0,6,6161.666666666667,444.1666666666667,0.0,5,10981.0,1203.4,0.0,1,18578.0,141421.0,0.0,1,18691.0,1255.0,0.0,1,0,"452:mastery:(15, 16)|708:mastery:(16, 3)|1295:mastery:(11, 5)|2114:knowledge_banking:(5, 8)|2115:knowledge_banking:(5, 9)|2505:threat:(6, 8)|2537:mastery:(3, 3)|13400:mastery:(4, 15)|13577:knowledge_banking:(6, 8)|18549:knowledge_banking:(14, 14)|18550:knowledge_banking:(14, 13)|18578:end_state_activation|18578:mastery:(9, 10)|18691:end_state_banking:(5, 11)",14,7,4,3,4,True,True,215,True,84,True,13400,True,708,True,18549,True,2114,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|708:attractor_mastered:YELLOW|2114:knowledge_banked:YELLOW|13400:attractor_mastered:GREEN|18549:knowledge_banked:GREEN,0.0,1.0,0.718286,True,True,True,False,interleaved,True
v1_4,0.5,160000,9,1221561499,335,96000,0,0,0,0,1,0,0.5,448,"(3, 3)",0.0,True,True,0,,,,0,0.0,22330,17377,6,922,58375,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(16, 3)|(15, 16)|(3, 3)",4716,152,0,"(5, 15)",58375,70347,12,True,101625,11972,5,5,922,3342,"(14, 14)|(6, 8)|(5, 8)|(14, 13)|(5, 9)","(5, 8)|(5, 9)|(6, 8)|(14, 13)|(14, 14)","(5, 8):1|(5, 9):5|(6, 8):3|(14, 13):4|(14, 14):2","(5, 8):2218|(5, 9):3342|(6, 8):2083|(14, 13):2218|(14, 14):922","(5, 8):3714|(5, 9):3715|(6, 8):3719|(14, 13):26298|(14, 14):26299","(5, 8):321|(5, 9):325|(6, 8):29|(14, 13):246|(14, 14):247","(5, 8):0|(5, 9):1|(6, 8):0|(14, 13):0|(14, 14):0",54,0,,,,6,11498.333333333334,786.0,0.0,5,12749.0,230.6,0.0,1,58375.0,101624.0,0.0,1,70347.0,11.0,0.0,0,0,"922:mastery:(4, 15)|2050:mastery:(9, 10)|2083:mastery:(11, 5)|2218:mastery:(16, 3)|3342:mastery:(15, 16)|3714:knowledge_banking:(5, 8)|3715:knowledge_banking:(5, 9)|3719:knowledge_banking:(6, 8)|26298:knowledge_banking:(14, 13)|26299:knowledge_banking:(14, 14)|58375:end_state_activation|58375:mastery:(3, 3)|70347:end_state_banking:(5, 15)",13,7,4,3,4,True,True,215,True,84,True,922,True,2218,True,26299,True,3714,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|922:attractor_mastered:GREEN|2218:attractor_mastered:YELLOW|3714:knowledge_banked:YELLOW|26299:knowledge_banked:GREEN,0.0,1.0,0.715007,True,True,True,True,interleaved,True
v1_4,1.0,160000,0,496635339,335,96000,0,0,0,0,3,0,3.0,458,"(3, 3)",0.0,True,False,1,21616,,21616,0,0.0,13897,2346,6,424,45008,"(4, 15)","(4, 15)|(15, 16)|(11, 5)|(9, 10)|(3, 3)|(16, 3)",2190,147,0,"(7, 15)",48638,49815,179,True,111362,1177,5,5,424,45008,"(14, 13)|(14, 14)|(5, 9)|(6, 8)|(5, 8)","(14, 13)|(14, 14)|(5, 9)|(6, 8)|(5, 8)","(5, 8):5|(5, 9):2|(6, 8):4|(14, 13):1|(14, 14):3","(5, 8):45008|(5, 9):3286|(6, 8):10172|(14, 13):424|(14, 14):424","(5, 8):48638|(5, 9):14943|(6, 8):21115|(14, 13):1582|(14, 14):1583","(5, 8):346|(5, 9):832|(6, 8):161|(14, 13):1230|(14, 14):559","(5, 8):3|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0",57,1,21616.0,0.0,1.0,6,13862.0,365.0,0.0,5,17572.2,622.6,0.0,1,48638.0,111361.0,0.0,1,49815.0,178.0,0.0,1,0,"424:mastery:(4, 15)|1582:knowledge_banking:(14, 13)|1583:knowledge_banking:(14, 14)|3286:mastery:(15, 16)|9631:mastery:(11, 5)|10172:mastery:(9, 10)|14651:mastery:(3, 3)|14943:knowledge_banking:(5, 9)|21115:knowledge_banking:(6, 8)|21616:threat:(5, 8)|45008:mastery:(16, 3)|48638:end_state_activation|48638:knowledge_banking:(5, 8)|49815:end_state_banking:(7, 15)",14,7,4,3,4,True,True,215,True,84,True,424,True,45008,True,1583,True,48638,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|424:attractor_mastered:GREEN|1583:knowledge_banked:GREEN|45008:attractor_mastered:YELLOW|48638:knowledge_banked:YELLOW,0.0,1.0,0.757356,True,True,True,True,interleaved,True
v1_4,1.0,160000,1,16689821,335,96000,0,0,0,0,6,0,6.0,420,"(3, 3)",0.0,True,False,1,28322,,28322,0,0.0,20766,249,6,370,91538,"(4, 15)","(4, 15)|(9, 10)|(3, 3)|(15, 16)|(11, 5)|(16, 3)",4101,424,0,"(6, 9)",91822,91906,30,True,68178,84,5,5,370,91538,"(14, 14)|(5, 9)|(14, 13)|(6, 8)|(5, 8)","(14, 14)|(14, 13)|(5, 9)|(6, 8)|(5, 8)","(5, 8):1|(5, 9):3|(6, 8):5|(14, 13):4|(14, 14):2","(5, 8):91538|(5, 9):10203|(6, 8):17173|(14, 13):12360|(14, 14):370","(5, 8):91822|(5, 9):23331|(6, 8):23863|(14, 13):12414|(14, 14):9685","(5, 8):716|(5, 9):657|(6, 8):451|(14, 13):362|(14, 14):602","(5, 8):3|(5, 9):0|(6, 8):1|(14, 13):2|(14, 14):0",57,1,28322.0,0.0,1.0,6,22311.333333333332,683.5,0.0,5,32223.0,554.6,0.0,1,91822.0,68177.0,0.0,1,91906.0,29.0,0.0,1,0,"370:mastery:(4, 15)|2224:mastery:(9, 10)|9685:knowledge_banking:(14, 14)|10203:mastery:(3, 3)|12360:mastery:(15, 16)|12414:knowledge_banking:(14, 13)|17173:mastery:(11, 5)|23331:knowledge_banking:(5, 9)|23863:knowledge_banking:(6, 8)|28322:threat:(5, 8)|91538:mastery:(16, 3)|91822:end_state_activation|91822:knowledge_banking:(5, 8)|91906:end_state_banking:(6, 9)",14,7,4,3,4,True,True,215,True,84,True,370,True,91538,True,9685,True,91822,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|370:attractor_mastered:GREEN|9685:knowledge_banked:GREEN|91538:attractor_mastered:YELLOW|91822:knowledge_banked:YELLOW,0.0,1.0,0.808397,True,True,True,True,interleaved,True
v1_4,1.0,160000,2,1783566838,335,96000,0,0,0,0,6,0,6.0,411,"(3, 3)",0.0,True,False,2,1936,9556,9556,0,0.0,16381,14827,6,384,38506,"(4, 15)","(4, 15)|(9, 10)|(15, 16)|(11, 5)|(3, 3)|(16, 3)",3554,83,0,"(3, 10)",45922,46030,3,True,114078,108,5,5,384,38506,"(6, 8)|(14, 14)|(5, 9)|(14, 13)|(5, 8)","(14, 14)|(14, 13)|(6, 8)|(5, 9)|(5, 8)","(5, 8):2|(5, 9):3|(6, 8):1|(14, 13):4|(14, 14):5","(5, 8):38506|(5, 9):1716|(6, 8):384|(14, 13):6361|(14, 14):384","(5, 8):45922|(5, 9):9221|(6, 8):9157|(14, 13):6432|(14, 14):1733","(5, 8):538|(5, 9):47|(6, 8):1263|(14, 13):1063|(14, 14):1135","(5, 8):3|(5, 9):0|(6, 8):0|(14, 13):3|(14, 14):0",60,2,5746.0,0.5,1.0,6,9423.333333333334,592.3333333333334,0.0,5,14493.0,806.2,0.0,1,45922.0,114077.0,0.0,1,46030.0,2.0,0.0,2,0,"384:mastery:(4, 15)|488:mastery:(9, 10)|1716:mastery:(15, 16)|1733:knowledge_banking:(14, 14)|1936:threat:(14, 13)|6361:mastery:(11, 5)|6432:knowledge_banking:(14, 13)|9085:mastery:(3, 3)|9157:knowledge_banking:(6, 8)|9221:knowledge_banking:(5, 9)|9556:threat:(5, 8)|38506:mastery:(16, 3)|45922:end_state_activation|45922:knowledge_banking:(5, 8)|46030:end_state_banking:(3, 10)",15,7,4,3,4,True,True,215,True,84,True,384,True,38506,True,1733,True,45922,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|384:attractor_mastered:GREEN|1733:knowledge_banked:GREEN|38506:attractor_mastered:YELLOW|45922:knowledge_banked:YELLOW,0.0,1.0,0.751526,True,True,True,True,interleaved,True
v1_4,1.0,160000,3,1303621320,335,96000,0,0,0,0,5,0,5.0,441,"(3, 3)",0.0,True,False,3,9794,12673,12712,2,2.0,13193,1788,6,1592,47938,"(4, 15)","(4, 15)|(15, 16)|(3, 3)|(11, 5)|(9, 10)|(16, 3)",3892,230,0,"(9, 2)",48658,59282,13,True,111342,10624,5,5,1592,47938,"(5, 9)|(14, 14)|(14, 13)|(6, 8)|(5, 8)","(14, 14)|(5, 9)|(6, 8)|(14, 13)|(5, 8)","(5, 8):2|(5, 9):1|(6, 8):4|(14, 13):3|(14, 14):5","(5, 8):47938|(5, 9):1592|(6, 8):14607|(14, 13):13103|(14, 14):1592","(5, 8):48658|(5, 9):12699|(6, 8):15047|(14, 13):17630|(14, 14):8797","(5, 8):1227|(5, 9):2477|(6, 8):1071|(14, 13):1557|(14, 14):694","(5, 8):1|(5, 9):0|(6, 8):1|(14, 13):3|(14, 14):0",63,3,11726.333333333334,1.0,1.0,6,17278.0,648.6666666666666,0.0,5,20566.2,1402.2,0.0,1,48658.0,111341.0,0.0,1,59282.0,12.0,0.0,3,0,"1592:mastery:(4, 15)|8628:mastery:(15, 16)|8797:knowledge_banking:(14, 14)|9794:threat:(14, 13)|12673:threat:(6, 8)|12699:knowledge_banking:(5, 9)|12712:threat:(5, 8)|13103:mastery:(3, 3)|14607:mastery:(11, 5)|15047:knowledge_banking:(6, 8)|17630:knowledge_banking:(14, 13)|17800:mastery:(9, 10)|47938:mastery:(16, 3)|48658:end_state_activation|48658:knowledge_banking:(5, 8)|59282:end_state_banking:(9, 2)",16,7,4,3,4,True,True,215,True,84,True,1592,True,47938,True,8797,True,48658,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|1592:attractor_mastered:GREEN|8797:knowledge_banked:GREEN|47938:attractor_mastered:YELLOW|48658:knowledge_banked:YELLOW,0.0,1.0,0.753961,True,True,True,True,interleaved,True
v1_4,1.0,160000,4,923014689,335,96000,0,0,0,0,8,0,8.0,436,"(3, 3)",0.0,True,False,3,11236,14353,36966,2,2.0,25451,1835,6,486,78348,"(4, 15)","(4, 15)|(15, 16)|(3, 3)|(11, 5)|(16, 3)|(9, 10)",3079,59,0,"(13, 11)",78348,82943,100,True,81652,4595,5,5,486,39480,"(14, 14)|(6, 8)|(5, 9)|(5, 8)|(14, 13)","(14, 14)|(6, 8)|(5, 8)|(5, 9)|(14, 13)","(5, 8):1|(5, 9):3|(6, 8):2|(14, 13):5|(14, 14):4","(5, 8):39480|(5, 9):38161|(6, 8):1674|(14, 13):39480|(14, 14):486","(5, 8):40302|(5, 9):40303|(6, 8):36969|(14, 13):56398|(14, 14):1951","(5, 8):290|(5, 9):249|(6, 8):150|(14, 13):107|(14, 14):480","(5, 8):2|(5, 9):3|(6, 8):0|(14, 13):3|(14, 14):0",63,3,20851.666666666668,1.0,1.0,6,32926.666666666664,513.1666666666666,0.0,5,35184.6,252.2,0.0,1,78348.0,81651.0,0.0,1,82943.0,99.0,0.0,3,0,"486:mastery:(4, 15)|1674:mastery:(15, 16)|1951:knowledge_banking:(14, 14)|11236:threat:(14, 13)|14353:threat:(5, 9)|36966:threat:(5, 8)|36969:knowledge_banking:(6, 8)|38161:mastery:(3, 3)|39411:mastery:(11, 5)|39480:mastery:(16, 3)|40302:knowledge_banking:(5, 8)|40303:knowledge_banking:(5, 9)|56398:knowledge_banking:(14, 13)|78348:end_state_activation|78348:mastery:(9, 10)|82943:end_state_banking:(13, 11)",16,7,4,3,4,True,True,215,True,84,True,486,True,39480,True,1951,True,40302,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|486:attractor_mastered:GREEN|1951:knowledge_banked:GREEN|39480:attractor_mastered:YELLOW|40302:knowledge_banked:YELLOW,0.0,1.0,0.748422,True,True,True,True,interleaved,True
v1_4,1.0,160000,5,542408058,335,96000,0,0,0,0,5,0,5.0,489,"(3, 3)",0.0,True,False,2,3952,4477,4477,1,1.0,14404,36412,6,376,43248,"(9, 10)","(9, 10)|(11, 5)|(3, 3)|(15, 16)|(16, 3)|(4, 15)",4741,736,0,"(4, 16)",85041,90951,80,True,74959,5910,5,5,1139,43248,"(5, 9)|(14, 13)|(5, 8)|(6, 8)|(14, 14)","(5, 9)|(14, 13)|(5, 8)|(6, 8)|(14, 14)","(5, 8):1|(5, 9):2|(6, 8):5|(14, 13):3|(14, 14):4","(5, 8):12570|(5, 9):1139|(6, 8):12570|(14, 13):1641|(14, 14):43248","(5, 8):13440|(5, 9):1297|(6, 8):13441|(14, 13):11658|(14, 14):85041","(5, 8):1472|(5, 9):679|(6, 8):1171|(14, 13):65|(14, 14):297","(5, 8):3|(5, 9):0|(6, 8):2|(14, 13):0|(14, 14):0",60,2,4214.5,0.5,1.0,6,11788.0,790.1666666666666,0.0,5,24975.4,733.8,0.0,1,85041.0,74958.0,0.0,1,90951.0,79.0,0.0,2,0,"376:mastery:(9, 10)|1139:mastery:(11, 5)|1297:knowledge_banking:(5, 9)|1641:mastery:(3, 3)|3952:threat:(5, 8)|4477:threat:(6, 8)|11658:knowledge_banking:(14, 13)|11754:mastery:(15, 16)|12570:mastery:(16, 3)|13440:knowledge_banking:(5, 8)|13441:knowledge_banking:(6, 8)|43248:mastery:(4, 15)|85041:end_state_activation|85041:knowledge_banking:(14, 14)|90951:end_state_banking:(4, 16)",15,7,4,3,4,True,True,215,True,84,True,43248,True,12570,True,85041,True,13440,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|12570:attractor_mastered:YELLOW|13440:knowledge_banked:YELLOW|43248:attractor_mastered:GREEN|85041:knowledge_banked:GREEN,0.0,1.0,0.764006,True,True,True,False,interleaved,True
v1_4,1.0,160000,6,62462540,335,96000,0,0,0,0,4,0,4.0,448,"(3, 3)",0.0,True,False,1,1782,,1782,0,0.0,9689,8011,6,346,28898,"(4, 15)","(4, 15)|(9, 10)|(3, 3)|(11, 5)|(16, 3)|(15, 16)",4959,1214,0,"(18, 2)",28898,40033,5,True,131102,11135,5,5,346,6418,"(14, 14)|(5, 9)|(6, 8)|(5, 8)|(14, 13)","(5, 9)|(6, 8)|(14, 13)|(14, 14)|(5, 8)","(5, 8):4|(5, 9):2|(6, 8):3|(14, 13):5|(14, 14):1","(5, 8):6418|(5, 9):1312|(6, 8):4779|(14, 13):6418|(14, 14):346","(5, 8):21996|(5, 9):1513|(6, 8):5519|(14, 13):21866|(14, 14):21867","(5, 8):1420|(5, 9):1507|(6, 8):2640|(14, 13):358|(14, 14):341","(5, 8):3|(5, 9):0|(6, 8):1|(14, 13):0|(14, 14):0",57,1,1782.0,0.0,1.0,6,7764.666666666667,826.5,0.0,5,14552.2,1250.2,0.0,1,28898.0,131101.0,0.0,1,40033.0,4.0,0.0,1,0,"346:mastery:(4, 15)|1312:mastery:(9, 10)|1513:knowledge_banking:(5, 9)|1782:threat:(5, 8)|4779:mastery:(3, 3)|4835:mastery:(11, 5)|5519:knowledge_banking:(6, 8)|6418:mastery:(16, 3)|21866:knowledge_banking:(14, 13)|21867:knowledge_banking:(14, 14)|21996:knowledge_banking:(5, 8)|28898:end_state_activation|28898:mastery:(15, 16)|40033:end_state_banking:(18, 2)",14,7,4,3,4,True,True,215,True,84,True,346,True,6418,True,21867,True,21996,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|346:attractor_mastered:GREEN|6418:attractor_mastered:YELLOW|21867:knowledge_banked:GREEN|21996:knowledge_banked:YELLOW,0.0,1.0,0.703957,True,True,True,True,interleaved,True
