arch,hazard_cost,num_steps,run_idx,seed,snapshot_step,snapshot_event,flag_type,flag_coord,flag_id,flag_set_step,confirming_observations,disconfirming_observations,last_confirmation_step,last_observation_step,transformed_at_step,derived_knowledge_flag_id,derived_from_threat_flag_id
v1_1,1.0,20000,3,404933401,19999,run_end,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",1149,16,0,11181,11181,,,
v1_1,1.0,20000,3,404933401,19999,run_end,mastery,"(9, 10)","mastery:(9, 10)",1244,82,0,7756,7756,,,
v1_1,1.0,20000,3,404933401,19999,run_end,mastery,"(11, 5)","mastery:(11, 5)",1293,23,0,1991,1991,,,
v1_1,1.0,20000,3,404933401,19999,run_end,mastery,"(16, 3)","mastery:(16, 3)",1486,63,0,3702,3702,,,
v1_1,1.0,20000,3,404933401,19999,run_end,mastery,"(3, 3)","mastery:(3, 3)",2239,340,0,11227,11227,,,
v1_1,1.0,20000,3,404933401,19999,run_end,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",7689,23,0,11185,11185,,,
v1_1,1.0,20000,3,404933401,19999,run_end,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",7690,23,0,11186,11186,,,
v1_1,1.0,20000,4,24326770,410,mastery_flag_formation,mastery,"(4, 15)","mastery:(4, 15)",410,0,0,,410,,,
v1_1,1.0,20000,4,24326770,913,threat_flag_formation,threat,"(5, 9)","threat:(5, 9)",913,0,0,,913,,,
v1_1,1.0,20000,4,24326770,2638,knowledge_banking_flag_formation,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",2638,0,0,,2638,,,
v1_1,1.0,20000,4,24326770,3057,threat_flag_formation,threat,"(14, 14)","threat:(14, 14)",3057,0,0,,3057,,,
v1_1,1.0,20000,4,24326770,3308,mastery_flag_formation,mastery,"(15, 16)","mastery:(15, 16)",3308,0,0,,3308,,,
v1_1,1.0,20000,4,24326770,8899,knowledge_banking_flag_formation,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",8899,0,0,,8899,,,
v1_1,1.0,20000,4,24326770,8936,mastery_flag_formation,mastery,"(9, 10)","mastery:(9, 10)",8936,0,0,,8936,,,
v1_1,1.0,20000,4,24326770,8936,threat_flag_transformation,threat,"(14, 14)","threat:(14, 14)",3057,0,1,,8936,8936,"knowledge_banking:(14, 14)",
v1_1,1.0,20000,4,24326770,8997,mastery_flag_formation,mastery,"(11, 5)","mastery:(11, 5)",8997,0,0,,8997,,,
v1_1,1.0,20000,4,24326770,8997,threat_flag_transformation,threat,"(5, 9)","threat:(5, 9)",913,1,1,3057,8997,8997,"knowledge_banking:(5, 9)",
v1_1,1.0,20000,4,24326770,10648,mastery_flag_formation,mastery,"(16, 3)","mastery:(16, 3)",10648,0,0,,10648,,,
v1_1,1.0,20000,4,24326770,11194,knowledge_banking_flag_formation,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",11194,0,0,,11194,,,
v1_1,1.0,20000,4,24326770,11195,knowledge_banking_flag_formation,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",11195,0,0,,11195,,,"threat:(5, 9)"
v1_1,1.0,20000,4,24326770,12153,knowledge_banking_flag_formation,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",12153,0,0,,12153,,,"threat:(14, 14)"
v1_1,1.0,20000,4,24326770,19999,run_end,mastery,"(4, 15)","mastery:(4, 15)",410,254,0,19748,19748,,,
v1_1,1.0,20000,4,24326770,19999,run_end,threat,"(5, 9)","threat:(5, 9)",913,1,1,3057,8997,8997,"knowledge_banking:(5, 9)",
v1_1,1.0,20000,4,24326770,19999,run_end,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",2638,320,0,17934,17934,,,
v1_1,1.0,20000,4,24326770,19999,run_end,threat,"(14, 14)","threat:(14, 14)",3057,0,1,,8936,8936,"knowledge_banking:(14, 14)",
v1_1,1.0,20000,4,24326770,19999,run_end,mastery,"(15, 16)","mastery:(15, 16)",3308,149,0,17980,17980,,,
v1_1,1.0,20000,4,24326770,19999,run_end,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",8899,24,0,16771,16771,,,
v1_1,1.0,20000,4,24326770,19999,run_end,mastery,"(9, 10)","mastery:(9, 10)",8936,54,0,16826,16826,,,
v1_1,1.0,20000,4,24326770,19999,run_end,mastery,"(11, 5)","mastery:(11, 5)",8997,136,0,16733,16733,,,
v1_1,1.0,20000,4,24326770,19999,run_end,mastery,"(16, 3)","mastery:(16, 3)",10648,14,0,10676,10676,,,
v1_1,1.0,20000,4,24326770,19999,run_end,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",11194,75,0,16810,16810,,,
v1_1,1.0,20000,4,24326770,19999,run_end,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",11195,73,0,16811,16811,,,"threat:(5, 9)"
v1_1,1.0,20000,4,24326770,19999,run_end,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",12153,517,0,17997,17997,,,"threat:(14, 14)"
v1_1,1.0,20000,5,1691864900,508,mastery_flag_formation,mastery,"(4, 15)","mastery:(4, 15)",508,0,0,,508,,,
v1_1,1.0,20000,5,1691864900,2006,mastery_flag_formation,mastery,"(9, 10)","mastery:(9, 10)",2006,0,0,,2006,,,
v1_1,1.0,20000,5,1691864900,2116,knowledge_banking_flag_formation,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",2116,0,0,,2116,,,
v1_1,1.0,20000,5,1691864900,2389,mastery_flag_formation,mastery,"(11, 5)","mastery:(11, 5)",2389,0,0,,2389,,,
v1_1,1.0,20000,5,1691864900,2436,mastery_flag_formation,mastery,"(16, 3)","mastery:(16, 3)",2436,0,0,,2436,,,
v1_1,1.0,20000,5,1691864900,4742,knowledge_banking_flag_formation,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",4742,0,0,,4742,,,
v1_1,1.0,20000,5,1691864900,4743,knowledge_banking_flag_formation,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",4743,0,0,,4743,,,
v1_1,1.0,20000,5,1691864900,4747,knowledge_banking_flag_formation,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",4747,0,0,,4747,,,
v1_1,1.0,20000,5,1691864900,5186,mastery_flag_formation,mastery,"(15, 16)","mastery:(15, 16)",5186,0,0,,5186,,,
v1_1,1.0,20000,5,1691864900,5247,knowledge_banking_flag_formation,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",5247,0,0,,5247,,,
v1_1,1.0,20000,5,1691864900,19999,run_end,mastery,"(4, 15)","mastery:(4, 15)",508,85,0,1580,1580,,,
v1_1,1.0,20000,5,1691864900,19999,run_end,mastery,"(9, 10)","mastery:(9, 10)",2006,4,0,2014,2014,,,
v1_1,1.0,20000,5,1691864900,19999,run_end,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",2116,67,0,6010,6010,,,
v1_1,1.0,20000,5,1691864900,19999,run_end,mastery,"(11, 5)","mastery:(11, 5)",2389,13,0,10727,10727,,,
v1_1,1.0,20000,5,1691864900,19999,run_end,mastery,"(16, 3)","mastery:(16, 3)",2436,164,0,10160,10160,,,
v1_1,1.0,20000,5,1691864900,19999,run_end,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",4742,53,0,4852,4852,,,
v1_1,1.0,20000,5,1691864900,19999,run_end,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",4743,47,0,4853,4853,,,
v1_1,1.0,20000,5,1691864900,19999,run_end,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",4747,1,0,4765,4765,,,
v1_1,1.0,20000,5,1691864900,19999,run_end,mastery,"(15, 16)","mastery:(15, 16)",5186,2,0,5190,5190,,,
v1_1,1.0,20000,5,1691864900,19999,run_end,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",5247,31,0,5641,5641,,,
v1_1,1.0,20000,6,1311258269,1078,mastery_flag_formation,mastery,"(4, 15)","mastery:(4, 15)",1078,0,0,,1078,,,
v1_1,1.0,20000,6,1311258269,1616,mastery_flag_formation,mastery,"(15, 16)","mastery:(15, 16)",1616,0,0,,1616,,,
v1_1,1.0,20000,6,1311258269,1668,knowledge_banking_flag_formation,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",1668,0,0,,1668,,,
v1_1,1.0,20000,6,1311258269,2209,threat_flag_formation,threat,"(14, 14)","threat:(14, 14)",2209,0,0,,2209,,,
v1_1,1.0,20000,6,1311258269,5846,mastery_flag_formation,mastery,"(16, 3)","mastery:(16, 3)",5846,0,0,,5846,,,
v1_1,1.0,20000,6,1311258269,18209,mastery_flag_formation,mastery,"(3, 3)","mastery:(3, 3)",18209,0,0,,18209,,,
v1_1,1.0,20000,6,1311258269,18345,knowledge_banking_flag_formation,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",18345,0,0,,18345,,,
v1_1,1.0,20000,6,1311258269,18346,knowledge_banking_flag_formation,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",18346,0,0,,18346,,,
v1_1,1.0,20000,6,1311258269,18351,knowledge_banking_flag_formation,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",18351,0,0,,18351,,,
v1_1,1.0,20000,6,1311258269,19999,run_end,mastery,"(4, 15)","mastery:(4, 15)",1078,62,0,1526,1526,,,
v1_1,1.0,20000,6,1311258269,19999,run_end,mastery,"(15, 16)","mastery:(15, 16)",1616,591,0,5754,5754,,,
v1_1,1.0,20000,6,1311258269,19999,run_end,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",1668,72,0,4964,4964,,,
v1_1,1.0,20000,6,1311258269,19999,run_end,threat,"(14, 14)","threat:(14, 14)",2209,1,0,12000,12000,,,
v1_1,1.0,20000,6,1311258269,19999,run_end,mastery,"(16, 3)","mastery:(16, 3)",5846,913,0,17920,17920,,,
v1_1,1.0,20000,6,1311258269,19999,run_end,mastery,"(3, 3)","mastery:(3, 3)",18209,6,0,18221,18221,,,
v1_1,1.0,20000,6,1311258269,19999,run_end,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",18345,2,0,18357,18357,,,
v1_1,1.0,20000,6,1311258269,19999,run_end,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",18346,3,0,18358,18358,,,
v1_1,1.0,20000,6,1311258269,19999,run_end,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",18351,1,0,18353,18353,,,
v1_1,1.0,20000,7,831312751,628,mastery_flag_formation,mastery,"(4, 15)","mastery:(4, 15)",628,0,0,,628,,,
v1_1,1.0,20000,7,831312751,838,knowledge_banking_flag_formation,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",838,0,0,,838,,,
v1_1,1.0,20000,7,831312751,886,mastery_flag_formation,mastery,"(15, 16)","mastery:(15, 16)",886,0,0,,886,,,
v1_1,1.0,20000,7,831312751,1170,mastery_flag_formation,mastery,"(16, 3)","mastery:(16, 3)",1170,0,0,,1170,,,
v1_1,1.0,20000,7,831312751,1235,mastery_flag_formation,mastery,"(11, 5)","mastery:(11, 5)",1235,0,0,,1235,,,
v1_1,1.0,20000,7,831312751,3908,mastery_flag_formation,mastery,"(9, 10)","mastery:(9, 10)",3908,0,0,,3908,,,
v1_1,1.0,20000,7,831312751,4633,knowledge_banking_flag_formation,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",4633,0,0,,4633,,,
v1_1,1.0,20000,7,831312751,4634,knowledge_banking_flag_formation,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",4634,0,0,,4634,,,
v1_1,1.0,20000,7,831312751,4641,knowledge_banking_flag_formation,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",4641,0,0,,4641,,,
v1_1,1.0,20000,7,831312751,4761,knowledge_banking_flag_formation,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",4761,0,0,,4761,,,
v1_1,1.0,20000,7,831312751,19999,run_end,mastery,"(4, 15)","mastery:(4, 15)",628,281,0,18250,18250,,,
v1_1,1.0,20000,7,831312751,19999,run_end,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",838,112,0,19852,19852,,,
v1_1,1.0,20000,7,831312751,19999,run_end,mastery,"(15, 16)","mastery:(15, 16)",886,284,0,18446,18446,,,
v1_1,1.0,20000,7,831312751,19999,run_end,mastery,"(16, 3)","mastery:(16, 3)",1170,548,0,8886,8886,,,
v1_1,1.0,20000,7,831312751,19999,run_end,mastery,"(11, 5)","mastery:(11, 5)",1235,149,0,17333,17333,,,
v1_1,1.0,20000,7,831312751,19999,run_end,mastery,"(9, 10)","mastery:(9, 10)",3908,145,0,13304,13304,,,
v1_1,1.0,20000,7,831312751,19999,run_end,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",4633,3,0,6291,6291,,,
v1_1,1.0,20000,7,831312751,19999,run_end,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",4634,37,0,6294,6294,,,
v1_1,1.0,20000,7,831312751,19999,run_end,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",4641,37,0,6295,6295,,,
v1_1,1.0,20000,7,831312751,19999,run_end,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",4761,88,0,19851,19851,,,
v1_1,1.0,20000,8,450706120,418,mastery_flag_formation,mastery,"(4, 15)","mastery:(4, 15)",418,0,0,,418,,,
v1_1,1.0,20000,8,450706120,4975,knowledge_banking_flag_formation,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",4975,0,0,,4975,,,
v1_1,1.0,20000,8,450706120,4998,mastery_flag_formation,mastery,"(9, 10)","mastery:(9, 10)",4998,0,0,,4998,,,
v1_1,1.0,20000,8,450706120,5111,mastery_flag_formation,mastery,"(11, 5)","mastery:(11, 5)",5111,0,0,,5111,,,
v1_1,1.0,20000,8,450706120,5281,mastery_flag_formation,mastery,"(3, 3)","mastery:(3, 3)",5281,0,0,,5281,,,
v1_1,1.0,20000,8,450706120,7177,knowledge_banking_flag_formation,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",7177,0,0,,7177,,,
v1_1,1.0,20000,8,450706120,7434,mastery_flag_formation,mastery,"(16, 3)","mastery:(16, 3)",7434,0,0,,7434,,,
v1_1,1.0,20000,8,450706120,8974,knowledge_banking_flag_formation,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",8974,0,0,,8974,,,
v1_1,1.0,20000,8,450706120,19999,run_end,mastery,"(4, 15)","mastery:(4, 15)",418,1609,0,19036,19036,,,
v1_1,1.0,20000,8,450706120,19999,run_end,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",4975,11,0,9047,9047,,,
v1_1,1.0,20000,8,450706120,19999,run_end,mastery,"(9, 10)","mastery:(9, 10)",4998,79,0,19226,19226,,,
v1_1,1.0,20000,8,450706120,19999,run_end,mastery,"(11, 5)","mastery:(11, 5)",5111,110,0,19849,19849,,,
v1_1,1.0,20000,8,450706120,19999,run_end,mastery,"(3, 3)","mastery:(3, 3)",5281,212,0,12825,12825,,,
v1_1,1.0,20000,8,450706120,19999,run_end,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",7177,22,0,9017,9017,,,
v1_1,1.0,20000,8,450706120,19999,run_end,mastery,"(16, 3)","mastery:(16, 3)",7434,59,0,19732,19732,,,
v1_1,1.0,20000,8,450706120,19999,run_end,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",8974,43,0,12774,12774,,,
v1_1,1.0,20000,9,70099489,406,mastery_flag_formation,mastery,"(4, 15)","mastery:(4, 15)",406,0,0,,406,,,
v1_1,1.0,20000,9,70099489,580,knowledge_banking_flag_formation,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",580,0,0,,580,,,
v1_1,1.0,20000,9,70099489,707,mastery_flag_formation,mastery,"(3, 3)","mastery:(3, 3)",707,0,0,,707,,,
v1_1,1.0,20000,9,70099489,1139,knowledge_banking_flag_formation,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",1139,0,0,,1139,,,
v1_1,1.0,20000,9,70099489,5987,threat_flag_formation,threat,"(6, 8)","threat:(6, 8)",5987,0,0,,5987,,,
v1_1,1.0,20000,9,70099489,19999,run_end,mastery,"(4, 15)","mastery:(4, 15)",406,33,0,508,508,,,
v1_1,1.0,20000,9,70099489,19999,run_end,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",580,156,0,8894,8894,,,
v1_1,1.0,20000,9,70099489,19999,run_end,mastery,"(3, 3)","mastery:(3, 3)",707,1059,0,18849,18849,,,
v1_1,1.0,20000,9,70099489,19999,run_end,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",1139,251,0,8893,8893,,,
v1_1,1.0,20000,9,70099489,19999,run_end,threat,"(6, 8)","threat:(6, 8)",5987,1,0,12000,12000,,,
v1_1,2.0,20000,0,1031269394,466,mastery_flag_formation,mastery,"(4, 15)","mastery:(4, 15)",466,0,0,,466,,,
v1_1,2.0,20000,0,1031269394,2041,knowledge_banking_flag_formation,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",2041,0,0,,2041,,,
v1_1,2.0,20000,0,1031269394,2240,threat_flag_formation,threat,"(5, 8)","threat:(5, 8)",2240,0,0,,2240,,,
v1_1,2.0,20000,0,1031269394,2685,mastery_flag_formation,mastery,"(11, 5)","mastery:(11, 5)",2685,0,0,,2685,,,
v1_1,2.0,20000,0,1031269394,3088,mastery_flag_formation,mastery,"(16, 3)","mastery:(16, 3)",3088,0,0,,3088,,,
v1_1,2.0,20000,0,1031269394,13897,knowledge_banking_flag_formation,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",13897,0,0,,13897,,,
v1_1,2.0,20000,0,1031269394,19999,run_end,mastery,"(4, 15)","mastery:(4, 15)",466,71,0,13966,13966,,,
v1_1,2.0,20000,0,1031269394,19999,run_end,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",2041,83,0,13891,13891,,,
v1_1,2.0,20000,0,1031269394,19999,run_end,threat,"(5, 8)","threat:(5, 8)",2240,1,0,12000,12000,,,
v1_1,2.0,20000,0,1031269394,19999,run_end,mastery,"(11, 5)","mastery:(11, 5)",2685,69,0,10363,10363,,,
v1_1,2.0,20000,0,1031269394,19999,run_end,mastery,"(16, 3)","mastery:(16, 3)",3088,40,0,8626,8626,,,
v1_1,2.0,20000,0,1031269394,19999,run_end,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",13897,11,0,13919,13919,,,
v1_1,2.0,20000,1,551323876,590,mastery_flag_formation,mastery,"(4, 15)","mastery:(4, 15)",590,0,0,,590,,,
v1_1,2.0,20000,1,551323876,1630,mastery_flag_formation,mastery,"(9, 10)","mastery:(9, 10)",1630,0,0,,1630,,,
v1_1,2.0,20000,1,551323876,2037,knowledge_banking_flag_formation,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",2037,0,0,,2037,,,
v1_1,2.0,20000,1,551323876,2038,knowledge_banking_flag_formation,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",2038,0,0,,2038,,,
v1_1,2.0,20000,1,551323876,2149,mastery_flag_formation,mastery,"(3, 3)","mastery:(3, 3)",2149,0,0,,2149,,,
v1_1,2.0,20000,1,551323876,2524,mastery_flag_formation,mastery,"(15, 16)","mastery:(15, 16)",2524,0,0,,2524,,,
v1_1,2.0,20000,1,551323876,2561,knowledge_banking_flag_formation,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",2561,0,0,,2561,,,
v1_1,2.0,20000,1,551323876,2709,mastery_flag_formation,mastery,"(11, 5)","mastery:(11, 5)",2709,0,0,,2709,,,
v1_1,2.0,20000,1,551323876,2757,knowledge_banking_flag_formation,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",2757,0,0,,2757,,,
v1_1,2.0,20000,1,551323876,10130,knowledge_banking_flag_formation,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",10130,0,0,,10130,,,
v1_1,2.0,20000,1,551323876,10950,mastery_flag_formation,mastery,"(16, 3)","mastery:(16, 3)",10950,0,0,,10950,,,
v1_1,2.0,20000,1,551323876,10950,end_state_activation_formation,end_state_activation,,end_state_activation,10950,0,0,,10950,,,
v1_1,2.0,20000,1,551323876,19999,run_end,mastery,"(4, 15)","mastery:(4, 15)",590,133,0,15764,15764,,,
v1_1,2.0,20000,1,551323876,19999,run_end,mastery,"(9, 10)","mastery:(9, 10)",1630,8,0,18478,18478,,,
v1_1,2.0,20000,1,551323876,19999,run_end,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",2037,273,0,13821,13821,,,
v1_1,2.0,20000,1,551323876,19999,run_end,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",2038,767,0,14612,14612,,,
v1_1,2.0,20000,1,551323876,19999,run_end,mastery,"(3, 3)","mastery:(3, 3)",2149,500,0,14483,14483,,,
v1_1,2.0,20000,1,551323876,19999,run_end,mastery,"(15, 16)","mastery:(15, 16)",2524,26,0,16630,16630,,,
v1_1,2.0,20000,1,551323876,19999,run_end,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",2561,10,0,12893,12893,,,
v1_1,2.0,20000,1,551323876,19999,run_end,mastery,"(11, 5)","mastery:(11, 5)",2709,37,0,8131,8131,,,
v1_1,2.0,20000,1,551323876,19999,run_end,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",2757,264,0,14467,14467,,,
v1_1,2.0,20000,1,551323876,19999,run_end,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",10130,25,0,12898,12898,,,
v1_1,2.0,20000,1,551323876,19999,run_end,mastery,"(16, 3)","mastery:(16, 3)",10950,184,0,11724,11724,,,
v1_1,2.0,20000,1,551323876,19999,run_end,end_state_activation,,end_state_activation,10950,9049,0,19999,19999,,,
v1_1,2.0,20000,2,170717245,430,mastery_flag_formation,mastery,"(4, 15)","mastery:(4, 15)",430,0,0,,430,,,
v1_1,2.0,20000,2,170717245,3714,mastery_flag_formation,mastery,"(15, 16)","mastery:(15, 16)",3714,0,0,,3714,,,
v1_1,2.0,20000,2,170717245,3809,knowledge_banking_flag_formation,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",3809,0,0,,3809,,,
v1_1,2.0,20000,2,170717245,3918,knowledge_banking_flag_formation,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",3918,0,0,,3918,,,
v1_1,2.0,20000,2,170717245,7720,mastery_flag_formation,mastery,"(16, 3)","mastery:(16, 3)",7720,0,0,,7720,,,
v1_1,2.0,20000,2,170717245,19999,run_end,mastery,"(4, 15)","mastery:(4, 15)",430,323,0,11812,11812,,,
v1_1,2.0,20000,2,170717245,19999,run_end,mastery,"(15, 16)","mastery:(15, 16)",3714,113,0,19844,19844,,,
v1_1,2.0,20000,2,170717245,19999,run_end,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",3809,406,0,15605,15605,,,
v1_1,2.0,20000,2,170717245,19999,run_end,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",3918,334,0,15588,15588,,,
v1_1,2.0,20000,2,170717245,19999,run_end,mastery,"(16, 3)","mastery:(16, 3)",7720,90,0,10604,10604,,,
v1_1,2.0,20000,3,1838255375,376,mastery_flag_formation,mastery,"(4, 15)","mastery:(4, 15)",376,0,0,,376,,,
v1_1,2.0,20000,3,1838255375,610,mastery_flag_formation,mastery,"(9, 10)","mastery:(9, 10)",610,0,0,,610,,,
v1_1,2.0,20000,3,1838255375,694,mastery_flag_formation,mastery,"(16, 3)","mastery:(16, 3)",694,0,0,,694,,,
v1_1,2.0,20000,3,1838255375,3349,mastery_flag_formation,mastery,"(11, 5)","mastery:(11, 5)",3349,0,0,,3349,,,
v1_1,2.0,20000,3,1838255375,7081,mastery_flag_formation,mastery,"(3, 3)","mastery:(3, 3)",7081,0,0,,7081,,,
v1_1,2.0,20000,3,1838255375,12489,knowledge_banking_flag_formation,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",12489,0,0,,12489,,,
v1_1,2.0,20000,3,1838255375,12490,knowledge_banking_flag_formation,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",12490,0,0,,12490,,,
v1_1,2.0,20000,3,1838255375,12495,knowledge_banking_flag_formation,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",12495,0,0,,12495,,,
v1_1,2.0,20000,3,1838255375,19999,run_end,mastery,"(4, 15)","mastery:(4, 15)",376,2,0,14180,14180,,,
v1_1,2.0,20000,3,1838255375,19999,run_end,mastery,"(9, 10)","mastery:(9, 10)",610,36,0,14248,14248,,,
v1_1,2.0,20000,3,1838255375,19999,run_end,mastery,"(16, 3)","mastery:(16, 3)",694,851,0,3340,3340,,,
v1_1,2.0,20000,3,1838255375,19999,run_end,mastery,"(11, 5)","mastery:(11, 5)",3349,0,0,,3349,,,
v1_1,2.0,20000,3,1838255375,19999,run_end,mastery,"(3, 3)","mastery:(3, 3)",7081,175,0,18887,18887,,,
v1_1,2.0,20000,3,1838255375,19999,run_end,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",12489,12,0,18795,18795,,,
v1_1,2.0,20000,3,1838255375,19999,run_end,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",12490,278,0,18796,18796,,,
v1_1,2.0,20000,3,1838255375,19999,run_end,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",12495,379,0,18835,18835,,,
v1_1,2.0,20000,4,1457648744,338,mastery_flag_formation,mastery,"(4, 15)","mastery:(4, 15)",338,0,0,,338,,,
v1_1,2.0,20000,4,1457648744,642,mastery_flag_formation,mastery,"(15, 16)","mastery:(15, 16)",642,0,0,,642,,,
v1_1,2.0,20000,4,1457648744,1395,knowledge_banking_flag_formation,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",1395,0,0,,1395,,,
v1_1,2.0,20000,4,1457648744,1650,threat_flag_formation,threat,"(14, 13)","threat:(14, 13)",1650,0,0,,1650,,,
v1_1,2.0,20000,4,1457648744,8541,threat_flag_formation,threat,"(6, 8)","threat:(6, 8)",8541,0,0,,8541,,,
v1_1,2.0,20000,4,1457648744,8581,knowledge_banking_flag_formation,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",8581,0,0,,8581,,,
v1_1,2.0,20000,4,1457648744,8628,mastery_flag_formation,mastery,"(9, 10)","mastery:(9, 10)",8628,0,0,,8628,,,
v1_1,2.0,20000,4,1457648744,8710,knowledge_banking_flag_formation,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",8710,0,0,,8710,,,
v1_1,2.0,20000,4,1457648744,9325,mastery_flag_formation,mastery,"(3, 3)","mastery:(3, 3)",9325,0,0,,9325,,,
v1_1,2.0,20000,4,1457648744,9325,threat_flag_transformation,threat,"(6, 8)","threat:(6, 8)",8541,0,1,,9325,9325,"knowledge_banking:(6, 8)",
v1_1,2.0,20000,4,1457648744,9519,knowledge_banking_flag_formation,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",9519,0,0,,9519,,,"threat:(6, 8)"
v1_1,2.0,20000,4,1457648744,12286,mastery_flag_formation,mastery,"(16, 3)","mastery:(16, 3)",12286,0,0,,12286,,,
v1_1,2.0,20000,4,1457648744,12286,threat_flag_transformation,threat,"(14, 13)","threat:(14, 13)",1650,2,1,12000,12286,12286,"knowledge_banking:(14, 13)",
v1_1,2.0,20000,4,1457648744,12585,mastery_flag_formation,mastery,"(11, 5)","mastery:(11, 5)",12585,0,0,,12585,,,
v1_1,2.0,20000,4,1457648744,14360,knowledge_banking_flag_formation,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",14360,0,0,,14360,,,"threat:(14, 13)"
v1_1,2.0,20000,4,1457648744,14360,end_state_activation_formation,end_state_activation,,end_state_activation,14360,0,0,,14360,,,
