arch,hazard_cost,num_steps,run_idx,seed,snapshot_step,snapshot_event,flag_type,flag_coord,flag_id,flag_set_step,confirming_observations,disconfirming_observations,last_confirmation_step,last_observation_step,transformed_at_step,derived_knowledge_flag_id,derived_from_threat_flag_id
v1_3,10.0,20000,6,1380003256,19999,run_end,mastery,"(15, 16)","mastery:(15, 16)",920,209,0,5710,5710,,,
v1_3,10.0,20000,6,1380003256,19999,run_end,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",1127,36,0,5731,5731,,,
v1_3,10.0,20000,6,1380003256,19999,run_end,mastery,"(9, 10)","mastery:(9, 10)",1238,255,0,12762,12762,,,
v1_3,10.0,20000,6,1380003256,19999,run_end,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",1303,546,0,12527,12527,,,
v1_3,10.0,20000,6,1380003256,19999,run_end,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",1323,84,0,12781,12781,,,
v1_3,10.0,20000,6,1380003256,19999,run_end,threat,"(5, 8)","threat:(5, 8)",1338,2,0,12000,12000,,,
v1_3,10.0,20000,6,1380003256,19999,run_end,mastery,"(3, 3)","mastery:(3, 3)",1481,2127,0,19999,19999,,,
v1_3,10.0,20000,6,1380003256,19999,run_end,threat,"(14, 13)","threat:(14, 13)",3124,1,0,12000,12000,,,
v1_3,10.0,20000,7,999396625,386,mastery_flag_formation,mastery,"(4, 15)","mastery:(4, 15)",386,0,0,,386,,,
v1_3,10.0,20000,7,999396625,547,mastery_flag_formation,mastery,"(3, 3)","mastery:(3, 3)",547,0,0,,547,,,
v1_3,10.0,20000,7,999396625,837,knowledge_banking_flag_formation,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",837,0,0,,837,,,
v1_3,10.0,20000,7,999396625,1282,mastery_flag_formation,mastery,"(16, 3)","mastery:(16, 3)",1282,0,0,,1282,,,
v1_3,10.0,20000,7,999396625,3751,mastery_flag_formation,mastery,"(11, 5)","mastery:(11, 5)",3751,0,0,,3751,,,
v1_3,10.0,20000,7,999396625,3862,mastery_flag_formation,mastery,"(9, 10)","mastery:(9, 10)",3862,0,0,,3862,,,
v1_3,10.0,20000,7,999396625,3903,knowledge_banking_flag_formation,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",3903,0,0,,3903,,,
v1_3,10.0,20000,7,999396625,3904,knowledge_banking_flag_formation,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",3904,0,0,,3904,,,
v1_3,10.0,20000,7,999396625,8971,knowledge_banking_flag_formation,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",8971,0,0,,8971,,,
v1_3,10.0,20000,7,999396625,8972,knowledge_banking_flag_formation,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",8972,0,0,,8972,,,
v1_3,10.0,20000,7,999396625,9142,mastery_flag_formation,mastery,"(15, 16)","mastery:(15, 16)",9142,0,0,,9142,,,
v1_3,10.0,20000,7,999396625,9142,end_state_activation_formation,end_state_activation,,end_state_activation,9142,0,0,,9142,,,
v1_3,10.0,20000,7,999396625,9551,end_state_banking_flag_formation,end_state_banking,"(15, 13)","end_state_banking:(15, 13)",9551,0,0,,9551,,,
v1_3,10.0,20000,7,999396625,19999,run_end,mastery,"(4, 15)","mastery:(4, 15)",386,18,0,5388,5388,,,
v1_3,10.0,20000,7,999396625,19999,run_end,mastery,"(3, 3)","mastery:(3, 3)",547,286,0,13483,13483,,,
v1_3,10.0,20000,7,999396625,19999,run_end,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",837,12,0,11691,11691,,,
v1_3,10.0,20000,7,999396625,19999,run_end,mastery,"(16, 3)","mastery:(16, 3)",1282,304,0,17990,17990,,,
v1_3,10.0,20000,7,999396625,19999,run_end,mastery,"(11, 5)","mastery:(11, 5)",3751,33,0,13597,13597,,,
v1_3,10.0,20000,7,999396625,19999,run_end,mastery,"(9, 10)","mastery:(9, 10)",3862,44,0,11608,11608,,,
v1_3,10.0,20000,7,999396625,19999,run_end,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",3903,128,0,11701,11701,,,
v1_3,10.0,20000,7,999396625,19999,run_end,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",3904,128,0,11702,11702,,,
v1_3,10.0,20000,7,999396625,19999,run_end,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",8971,101,0,19955,19955,,,
v1_3,10.0,20000,7,999396625,19999,run_end,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",8972,633,0,19998,19998,,,
v1_3,10.0,20000,7,999396625,19999,run_end,mastery,"(15, 16)","mastery:(15, 16)",9142,366,0,19638,19638,,,
v1_3,10.0,20000,7,999396625,19999,run_end,end_state_activation,,end_state_activation,9142,10857,0,19999,19999,,,
v1_3,10.0,20000,7,999396625,19999,run_end,end_state_banking,"(15, 13)","end_state_banking:(15, 13)",9551,28,0,19943,19943,,,
v1_3,10.0,20000,8,618789994,344,mastery_flag_formation,mastery,"(4, 15)","mastery:(4, 15)",344,0,0,,344,,,
v1_3,10.0,20000,8,618789994,1322,mastery_flag_formation,mastery,"(15, 16)","mastery:(15, 16)",1322,0,0,,1322,,,
v1_3,10.0,20000,8,618789994,1789,mastery_flag_formation,mastery,"(11, 5)","mastery:(11, 5)",1789,0,0,,1789,,,
v1_3,10.0,20000,8,618789994,2181,mastery_flag_formation,mastery,"(3, 3)","mastery:(3, 3)",2181,0,0,,2181,,,
v1_3,10.0,20000,8,618789994,5991,knowledge_banking_flag_formation,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",5991,0,0,,5991,,,
v1_3,10.0,20000,8,618789994,6106,threat_flag_formation,threat,"(5, 8)","threat:(5, 8)",6106,0,0,,6106,,,
v1_3,10.0,20000,8,618789994,19999,run_end,mastery,"(4, 15)","mastery:(4, 15)",344,7,0,358,358,,,
v1_3,10.0,20000,8,618789994,19999,run_end,mastery,"(15, 16)","mastery:(15, 16)",1322,1,0,1324,1324,,,
v1_3,10.0,20000,8,618789994,19999,run_end,mastery,"(11, 5)","mastery:(11, 5)",1789,6,0,1969,1969,,,
v1_3,10.0,20000,8,618789994,19999,run_end,mastery,"(3, 3)","mastery:(3, 3)",2181,391,0,19907,19907,,,
v1_3,10.0,20000,8,618789994,19999,run_end,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",5991,182,0,7143,7143,,,
v1_3,10.0,20000,8,618789994,19999,run_end,threat,"(5, 8)","threat:(5, 8)",6106,1,0,12000,12000,,,
v1_3,10.0,20000,9,138844476,356,mastery_flag_formation,mastery,"(4, 15)","mastery:(4, 15)",356,0,0,,356,,,
v1_3,10.0,20000,9,138844476,722,mastery_flag_formation,mastery,"(15, 16)","mastery:(15, 16)",722,0,0,,722,,,
v1_3,10.0,20000,9,138844476,1008,mastery_flag_formation,mastery,"(9, 10)","mastery:(9, 10)",1008,0,0,,1008,,,
v1_3,10.0,20000,9,138844476,1045,mastery_flag_formation,mastery,"(11, 5)","mastery:(11, 5)",1045,0,0,,1045,,,
v1_3,10.0,20000,9,138844476,1760,mastery_flag_formation,mastery,"(16, 3)","mastery:(16, 3)",1760,0,0,,1760,,,
v1_3,10.0,20000,9,138844476,7855,mastery_flag_formation,mastery,"(3, 3)","mastery:(3, 3)",7855,0,0,,7855,,,
v1_3,10.0,20000,9,138844476,8308,knowledge_banking_flag_formation,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",8308,0,0,,8308,,,
v1_3,10.0,20000,9,138844476,8309,knowledge_banking_flag_formation,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",8309,0,0,,8309,,,
v1_3,10.0,20000,9,138844476,8313,knowledge_banking_flag_formation,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",8313,0,0,,8313,,,
v1_3,10.0,20000,9,138844476,19999,run_end,mastery,"(4, 15)","mastery:(4, 15)",356,36,0,436,436,,,
v1_3,10.0,20000,9,138844476,19999,run_end,mastery,"(15, 16)","mastery:(15, 16)",722,6,0,734,734,,,
v1_3,10.0,20000,9,138844476,19999,run_end,mastery,"(9, 10)","mastery:(9, 10)",1008,0,0,,1008,,,
v1_3,10.0,20000,9,138844476,19999,run_end,mastery,"(11, 5)","mastery:(11, 5)",1045,396,0,19985,19985,,,
v1_3,10.0,20000,9,138844476,19999,run_end,mastery,"(16, 3)","mastery:(16, 3)",1760,175,0,4586,4586,,,
v1_3,10.0,20000,9,138844476,19999,run_end,mastery,"(3, 3)","mastery:(3, 3)",7855,174,0,10839,10839,,,
v1_3,10.0,20000,9,138844476,19999,run_end,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",8308,146,0,10894,10894,,,
v1_3,10.0,20000,9,138844476,19999,run_end,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",8309,142,0,10895,10895,,,
v1_3,10.0,20000,9,138844476,19999,run_end,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",8313,4,0,8827,8827,,,
v1_3,0.1,80000,0,945163498,382,mastery_flag_formation,mastery,"(4, 15)","mastery:(4, 15)",382,0,0,,382,,,
v1_3,0.1,80000,0,945163498,754,mastery_flag_formation,mastery,"(9, 10)","mastery:(9, 10)",754,0,0,,754,,,
v1_3,0.1,80000,0,945163498,833,knowledge_banking_flag_formation,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",833,0,0,,833,,,
v1_3,0.1,80000,0,945163498,1414,threat_flag_formation,threat,"(5, 8)","threat:(5, 8)",1414,0,0,,1414,,,
v1_3,0.1,80000,0,945163498,1415,threat_flag_formation,threat,"(6, 8)","threat:(6, 8)",1415,0,0,,1415,,,
v1_3,0.1,80000,0,945163498,2179,mastery_flag_formation,mastery,"(11, 5)","mastery:(11, 5)",2179,0,0,,2179,,,
v1_3,0.1,80000,0,945163498,2259,mastery_flag_formation,mastery,"(3, 3)","mastery:(3, 3)",2259,0,0,,2259,,,
v1_3,0.1,80000,0,945163498,10884,knowledge_banking_flag_formation,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",10884,0,0,,10884,,,
v1_3,0.1,80000,0,945163498,10885,knowledge_banking_flag_formation,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",10885,0,0,,10885,,,
v1_3,0.1,80000,0,945163498,11186,mastery_flag_formation,mastery,"(15, 16)","mastery:(15, 16)",11186,0,0,,11186,,,
v1_3,0.1,80000,0,945163498,11186,threat_flag_transformation,threat,"(6, 8)","threat:(6, 8)",1415,0,1,,11186,11186,"knowledge_banking:(6, 8)",
v1_3,0.1,80000,0,945163498,19395,knowledge_banking_flag_formation,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",19395,0,0,,19395,,,"threat:(6, 8)"
v1_3,0.1,80000,0,945163498,38078,mastery_flag_formation,mastery,"(16, 3)","mastery:(16, 3)",38078,0,0,,38078,,,
v1_3,0.1,80000,0,945163498,38078,threat_flag_transformation,threat,"(5, 8)","threat:(5, 8)",1414,1,1,1415,38078,38078,"knowledge_banking:(5, 8)",
v1_3,0.1,80000,0,945163498,40478,knowledge_banking_flag_formation,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",40478,0,0,,40478,,,"threat:(5, 8)"
v1_3,0.1,80000,0,945163498,40478,end_state_activation_formation,end_state_activation,,end_state_activation,40478,0,0,,40478,,,
v1_3,0.1,80000,0,945163498,79999,run_end,mastery,"(4, 15)","mastery:(4, 15)",382,211,0,46868,46868,,,
v1_3,0.1,80000,0,945163498,79999,run_end,mastery,"(9, 10)","mastery:(9, 10)",754,1166,0,70282,70282,,,
v1_3,0.1,80000,0,945163498,79999,run_end,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",833,1081,0,68811,68811,,,
v1_3,0.1,80000,0,945163498,79999,run_end,threat,"(5, 8)","threat:(5, 8)",1414,1,1,1415,38078,38078,"knowledge_banking:(5, 8)",
v1_3,0.1,80000,0,945163498,79999,run_end,threat,"(6, 8)","threat:(6, 8)",1415,0,1,,11186,11186,"knowledge_banking:(6, 8)",
v1_3,0.1,80000,0,945163498,79999,run_end,mastery,"(11, 5)","mastery:(11, 5)",2179,45,0,44983,44983,,,
v1_3,0.1,80000,0,945163498,79999,run_end,mastery,"(3, 3)","mastery:(3, 3)",2259,1081,0,68257,68257,,,
v1_3,0.1,80000,0,945163498,79999,run_end,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",10884,553,0,71198,71198,,,
v1_3,0.1,80000,0,945163498,79999,run_end,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",10885,334,0,71191,71191,,,
v1_3,0.1,80000,0,945163498,79999,run_end,mastery,"(15, 16)","mastery:(15, 16)",11186,690,0,71328,71328,,,
v1_3,0.1,80000,0,945163498,79999,run_end,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",19395,244,0,45335,45335,,,"threat:(6, 8)"
v1_3,0.1,80000,0,945163498,79999,run_end,mastery,"(16, 3)","mastery:(16, 3)",38078,162,0,79314,79314,,,
v1_3,0.1,80000,0,945163498,79999,run_end,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",40478,314,0,62662,62662,,,"threat:(5, 8)"
v1_3,0.1,80000,0,945163498,79999,run_end,end_state_activation,,end_state_activation,40478,39521,0,79999,79999,,,
v1_3,0.1,80000,1,564556867,1198,mastery_flag_formation,mastery,"(4, 15)","mastery:(4, 15)",1198,0,0,,1198,,,
v1_3,0.1,80000,1,564556867,2510,mastery_flag_formation,mastery,"(15, 16)","mastery:(15, 16)",2510,0,0,,2510,,,
v1_3,0.1,80000,1,564556867,3115,knowledge_banking_flag_formation,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",3115,0,0,,3115,,,
v1_3,0.1,80000,1,564556867,4146,threat_flag_formation,threat,"(14, 13)","threat:(14, 13)",4146,0,0,,4146,,,
v1_3,0.1,80000,1,564556867,15472,mastery_flag_formation,mastery,"(9, 10)","mastery:(9, 10)",15472,0,0,,15472,,,
v1_3,0.1,80000,1,564556867,15593,knowledge_banking_flag_formation,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",15593,0,0,,15593,,,
v1_3,0.1,80000,1,564556867,15646,threat_flag_formation,threat,"(5, 8)","threat:(5, 8)",15646,0,0,,15646,,,
v1_3,0.1,80000,1,564556867,15769,mastery_flag_formation,mastery,"(3, 3)","mastery:(3, 3)",15769,0,0,,15769,,,
v1_3,0.1,80000,1,564556867,15769,threat_flag_transformation,threat,"(14, 13)","threat:(14, 13)",4146,1,1,15646,15769,15769,"knowledge_banking:(14, 13)",
v1_3,0.1,80000,1,564556867,17136,knowledge_banking_flag_formation,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",17136,0,0,,17136,,,"threat:(14, 13)"
v1_3,0.1,80000,1,564556867,17671,mastery_flag_formation,mastery,"(11, 5)","mastery:(11, 5)",17671,0,0,,17671,,,
v1_3,0.1,80000,1,564556867,18975,knowledge_banking_flag_formation,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",18975,0,0,,18975,,,
v1_3,0.1,80000,1,564556867,79999,run_end,mastery,"(4, 15)","mastery:(4, 15)",1198,951,0,46836,46836,,,
v1_3,0.1,80000,1,564556867,79999,run_end,mastery,"(15, 16)","mastery:(15, 16)",2510,706,0,53570,53570,,,
v1_3,0.1,80000,1,564556867,79999,run_end,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",3115,812,0,79777,79777,,,
v1_3,0.1,80000,1,564556867,79999,run_end,threat,"(14, 13)","threat:(14, 13)",4146,1,1,15646,15769,15769,"knowledge_banking:(14, 13)",
v1_3,0.1,80000,1,564556867,79999,run_end,mastery,"(9, 10)","mastery:(9, 10)",15472,244,0,47278,47278,,,
v1_3,0.1,80000,1,564556867,79999,run_end,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",15593,29,0,37203,37203,,,
v1_3,0.1,80000,1,564556867,79999,run_end,threat,"(5, 8)","threat:(5, 8)",15646,1,0,48000,48000,,,
v1_3,0.1,80000,1,564556867,79999,run_end,mastery,"(3, 3)","mastery:(3, 3)",15769,189,0,37137,37137,,,
v1_3,0.1,80000,1,564556867,79999,run_end,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",17136,2739,0,79864,79864,,,"threat:(14, 13)"
v1_3,0.1,80000,1,564556867,79999,run_end,mastery,"(11, 5)","mastery:(11, 5)",17671,74,0,39155,39155,,,
v1_3,0.1,80000,1,564556867,79999,run_end,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",18975,136,0,47349,47349,,,
v1_3,0.1,80000,2,84611349,962,mastery_flag_formation,mastery,"(4, 15)","mastery:(4, 15)",962,0,0,,962,,,
v1_3,0.1,80000,2,84611349,2869,knowledge_banking_flag_formation,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",2869,0,0,,2869,,,
v1_3,0.1,80000,2,84611349,4916,mastery_flag_formation,mastery,"(15, 16)","mastery:(15, 16)",4916,0,0,,4916,,,
v1_3,0.1,80000,2,84611349,4935,knowledge_banking_flag_formation,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",4935,0,0,,4935,,,
v1_3,0.1,80000,2,84611349,4936,knowledge_banking_flag_formation,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",4936,0,0,,4936,,,
v1_3,0.1,80000,2,84611349,5088,mastery_flag_formation,mastery,"(16, 3)","mastery:(16, 3)",5088,0,0,,5088,,,
v1_3,0.1,80000,2,84611349,5225,mastery_flag_formation,mastery,"(11, 5)","mastery:(11, 5)",5225,0,0,,5225,,,
v1_3,0.1,80000,2,84611349,5525,knowledge_banking_flag_formation,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",5525,0,0,,5525,,,
v1_3,0.1,80000,2,84611349,5526,knowledge_banking_flag_formation,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",5526,0,0,,5526,,,
v1_3,0.1,80000,2,84611349,5610,mastery_flag_formation,mastery,"(9, 10)","mastery:(9, 10)",5610,0,0,,5610,,,
v1_3,0.1,80000,2,84611349,8403,mastery_flag_formation,mastery,"(3, 3)","mastery:(3, 3)",8403,0,0,,8403,,,
v1_3,0.1,80000,2,84611349,8403,end_state_activation_formation,end_state_activation,,end_state_activation,8403,0,0,,8403,,,
v1_3,0.1,80000,2,84611349,11939,end_state_banking_flag_formation,end_state_banking,"(7, 3)","end_state_banking:(7, 3)",11939,0,0,,11939,,,
v1_3,0.1,80000,2,84611349,79999,run_end,mastery,"(4, 15)","mastery:(4, 15)",962,342,0,2776,2776,,,
v1_3,0.1,80000,2,84611349,79999,run_end,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",2869,33,0,63329,63329,,,
v1_3,0.1,80000,2,84611349,79999,run_end,mastery,"(15, 16)","mastery:(15, 16)",4916,252,0,39416,39416,,,
v1_3,0.1,80000,2,84611349,79999,run_end,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",4935,1151,0,45247,45247,,,
v1_3,0.1,80000,2,84611349,79999,run_end,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",4936,456,0,45266,45266,,,
v1_3,0.1,80000,2,84611349,79999,run_end,mastery,"(16, 3)","mastery:(16, 3)",5088,649,0,77642,77642,,,
v1_3,0.1,80000,2,84611349,79999,run_end,mastery,"(11, 5)","mastery:(11, 5)",5225,281,0,77695,77695,,,
v1_3,0.1,80000,2,84611349,79999,run_end,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",5525,110,0,56227,56227,,,
v1_3,0.1,80000,2,84611349,79999,run_end,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",5526,109,0,56226,56226,,,
v1_3,0.1,80000,2,84611349,79999,run_end,mastery,"(9, 10)","mastery:(9, 10)",5610,249,0,63528,63528,,,
v1_3,0.1,80000,2,84611349,79999,run_end,mastery,"(3, 3)","mastery:(3, 3)",8403,1128,0,79987,79987,,,
v1_3,0.1,80000,2,84611349,79999,run_end,end_state_activation,,end_state_activation,8403,71596,0,79999,79999,,,
v1_3,0.1,80000,2,84611349,79999,run_end,end_state_banking,"(7, 3)","end_state_banking:(7, 3)",11939,366,0,77899,77899,,,
v1_3,0.1,80000,3,1851488366,815,mastery_flag_formation,mastery,"(3, 3)","mastery:(3, 3)",815,0,0,,815,,,
v1_3,0.1,80000,3,1851488366,1059,knowledge_banking_flag_formation,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",1059,0,0,,1059,,,
v1_3,0.1,80000,3,1851488366,1090,mastery_flag_formation,mastery,"(4, 15)","mastery:(4, 15)",1090,0,0,,1090,,,
v1_3,0.1,80000,3,1851488366,1226,threat_flag_formation,threat,"(5, 8)","threat:(5, 8)",1226,0,0,,1226,,,
v1_3,0.1,80000,3,1851488366,1231,knowledge_banking_flag_formation,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",1231,0,0,,1231,,,
v1_3,0.1,80000,3,1851488366,2724,mastery_flag_formation,mastery,"(9, 10)","mastery:(9, 10)",2724,0,0,,2724,,,
v1_3,0.1,80000,3,1851488366,3093,mastery_flag_formation,mastery,"(11, 5)","mastery:(11, 5)",3093,0,0,,3093,,,
v1_3,0.1,80000,3,1851488366,13308,knowledge_banking_flag_formation,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",13308,0,0,,13308,,,
v1_3,0.1,80000,3,1851488366,13311,knowledge_banking_flag_formation,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",13311,0,0,,13311,,,
v1_3,0.1,80000,3,1851488366,13448,mastery_flag_formation,mastery,"(15, 16)","mastery:(15, 16)",13448,0,0,,13448,,,
v1_3,0.1,80000,3,1851488366,32326,mastery_flag_formation,mastery,"(16, 3)","mastery:(16, 3)",32326,0,0,,32326,,,
v1_3,0.1,80000,3,1851488366,32326,threat_flag_transformation,threat,"(5, 8)","threat:(5, 8)",1226,0,1,,32326,32326,"knowledge_banking:(5, 8)",
v1_3,0.1,80000,3,1851488366,32940,knowledge_banking_flag_formation,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",32940,0,0,,32940,,,"threat:(5, 8)"
v1_3,0.1,80000,3,1851488366,32940,end_state_activation_formation,end_state_activation,,end_state_activation,32940,0,0,,32940,,,
v1_3,0.1,80000,3,1851488366,57073,end_state_banking_flag_formation,end_state_banking,"(2, 2)","end_state_banking:(2, 2)",57073,0,0,,57073,,,
v1_3,0.1,80000,3,1851488366,79999,run_end,mastery,"(3, 3)","mastery:(3, 3)",815,315,0,77617,77617,,,
v1_3,0.1,80000,3,1851488366,79999,run_end,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",1059,1336,0,59251,59251,,,
v1_3,0.1,80000,3,1851488366,79999,run_end,mastery,"(4, 15)","mastery:(4, 15)",1090,44,0,28320,28320,,,
v1_3,0.1,80000,3,1851488366,79999,run_end,threat,"(5, 8)","threat:(5, 8)",1226,0,1,,32326,32326,"knowledge_banking:(5, 8)",
v1_3,0.1,80000,3,1851488366,79999,run_end,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",1231,401,0,47961,47961,,,
v1_3,0.1,80000,3,1851488366,79999,run_end,mastery,"(9, 10)","mastery:(9, 10)",2724,47,0,32900,32900,,,
v1_3,0.1,80000,3,1851488366,79999,run_end,mastery,"(11, 5)","mastery:(11, 5)",3093,348,0,79935,79935,,,
v1_3,0.1,80000,3,1851488366,79999,run_end,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",13308,11,0,15104,15104,,,
v1_3,0.1,80000,3,1851488366,79999,run_end,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",13311,11,0,15105,15105,,,
v1_3,0.1,80000,3,1851488366,79999,run_end,mastery,"(15, 16)","mastery:(15, 16)",13448,211,0,14226,14226,,,
v1_3,0.1,80000,3,1851488366,79999,run_end,mastery,"(16, 3)","mastery:(16, 3)",32326,13,0,32352,32352,,,
v1_3,0.1,80000,3,1851488366,79999,run_end,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",32940,1098,0,59250,59250,,,"threat:(5, 8)"
v1_3,0.1,80000,3,1851488366,79999,run_end,end_state_activation,,end_state_activation,32940,47059,0,79999,79999,,,
v1_3,0.1,80000,3,1851488366,79999,run_end,end_state_banking,"(2, 2)","end_state_banking:(2, 2)",57073,15,0,79543,79543,,,
v1_3,0.1,80000,4,1371542848,1716,mastery_flag_formation,mastery,"(4, 15)","mastery:(4, 15)",1716,0,0,,1716,,,
v1_3,0.1,80000,4,1371542848,1780,mastery_flag_formation,mastery,"(9, 10)","mastery:(9, 10)",1780,0,0,,1780,,,
v1_3,0.1,80000,4,1371542848,2067,knowledge_banking_flag_formation,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",2067,0,0,,2067,,,
v1_3,0.1,80000,4,1371542848,2481,mastery_flag_formation,mastery,"(3, 3)","mastery:(3, 3)",2481,0,0,,2481,,,
v1_3,0.1,80000,4,1371542848,2768,threat_flag_formation,threat,"(5, 8)","threat:(5, 8)",2768,0,0,,2768,,,
v1_3,0.1,80000,4,1371542848,2769,threat_flag_formation,threat,"(6, 8)","threat:(6, 8)",2769,0,0,,2769,,,
v1_3,0.1,80000,4,1371542848,2876,knowledge_banking_flag_formation,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",2876,0,0,,2876,,,
v1_3,0.1,80000,4,1371542848,2877,knowledge_banking_flag_formation,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",2877,0,0,,2877,,,
v1_3,0.1,80000,4,1371542848,3376,mastery_flag_formation,mastery,"(15, 16)","mastery:(15, 16)",3376,0,0,,3376,,,
v1_3,0.1,80000,4,1371542848,3376,threat_flag_transformation,threat,"(6, 8)","threat:(6, 8)",2769,0,1,,3376,3376,"knowledge_banking:(6, 8)",
v1_3,0.1,80000,4,1371542848,3939,knowledge_banking_flag_formation,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",3939,0,0,,3939,,,"threat:(6, 8)"
v1_3,0.1,80000,4,1371542848,6171,mastery_flag_formation,mastery,"(11, 5)","mastery:(11, 5)",6171,0,0,,6171,,,
v1_3,0.1,80000,4,1371542848,79999,run_end,mastery,"(4, 15)","mastery:(4, 15)",1716,329,0,46114,46114,,,
v1_3,0.1,80000,4,1371542848,79999,run_end,mastery,"(9, 10)","mastery:(9, 10)",1780,450,0,46676,46676,,,
v1_3,0.1,80000,4,1371542848,79999,run_end,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",2067,1032,0,73825,73825,,,
v1_3,0.1,80000,4,1371542848,79999,run_end,mastery,"(3, 3)","mastery:(3, 3)",2481,1155,0,79891,79891,,,
v1_3,0.1,80000,4,1371542848,79999,run_end,threat,"(5, 8)","threat:(5, 8)",2768,2,0,48000,48000,,,
v1_3,0.1,80000,4,1371542848,79999,run_end,threat,"(6, 8)","threat:(6, 8)",2769,0,1,,3376,3376,"knowledge_banking:(6, 8)",
v1_3,0.1,80000,4,1371542848,79999,run_end,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",2876,459,0,46634,46634,,,
v1_3,0.1,80000,4,1371542848,79999,run_end,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",2877,298,0,46623,46623,,,
v1_3,0.1,80000,4,1371542848,79999,run_end,mastery,"(15, 16)","mastery:(15, 16)",3376,205,0,45818,45818,,,
v1_3,0.1,80000,4,1371542848,79999,run_end,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",3939,644,0,67463,67463,,,"threat:(6, 8)"
v1_3,0.1,80000,4,1371542848,79999,run_end,mastery,"(11, 5)","mastery:(11, 5)",6171,717,0,36495,36495,,,
v1_3,0.1,80000,5,990936217,346,mastery_flag_formation,mastery,"(4, 15)","mastery:(4, 15)",346,0,0,,346,,,
