arch,hazard_cost,num_steps,run_idx,seed,green_colour_cell_coord,green_attractor_coord,green_hazard_coord,green_cell_registered,green_cell_first_perception_step,green_cell_first_perception_mode,green_attractor_mastered,green_attractor_mastery_step,green_attractor_colour,green_attractor_form,green_knowledge_banked,green_knowledge_banked_step,green_knowledge_colour,green_knowledge_form,green_crossref_complete,green_crossref_flag_id,yellow_colour_cell_coord,yellow_attractor_coord,yellow_hazard_coord,yellow_cell_registered,yellow_cell_first_perception_step,yellow_cell_first_perception_mode,yellow_attractor_mastered,yellow_attractor_mastery_step,yellow_attractor_colour,yellow_attractor_form,yellow_knowledge_banked,yellow_knowledge_banked_step,yellow_knowledge_colour,yellow_knowledge_form,yellow_crossref_complete,yellow_crossref_flag_id,family_traversal_narrative
v1_3,2.0,80000,7,152104780,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,31519,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,6988,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|2204:attractor_mastered:YELLOW|6988:knowledge_banked:YELLOW|25174:attractor_mastered:GREEN|31519:knowledge_banked:GREEN
v1_3,2.0,80000,8,1918981797,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,9247,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,17096,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|352:attractor_mastered:GREEN|9247:knowledge_banked:GREEN|12094:attractor_mastered:YELLOW|17096:knowledge_banked:YELLOW
v1_3,2.0,80000,9,1538375166,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,2085,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,6232,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|438:attractor_mastered:GREEN|1864:attractor_mastered:YELLOW|2085:knowledge_banked:GREEN|6232:knowledge_banked:YELLOW
v1_3,5.0,80000,0,842391255,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,6141,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,3450,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|444:attractor_mastered:GREEN|2154:attractor_mastered:YELLOW|3450:knowledge_banked:YELLOW|6141:knowledge_banked:GREEN
v1_3,5.0,80000,1,362445737,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,5927,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,12050,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|346:attractor_mastered:GREEN|5927:knowledge_banked:GREEN|7640:attractor_mastered:YELLOW|12050:knowledge_banked:YELLOW
v1_3,5.0,80000,2,2129322754,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,5337,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,False,,YELLOW,TRIANGLE_2D,False,,YELLOW,PYRAMID_3D,False,,84:colour_registered:YELLOW|215:colour_registered:GREEN|680:attractor_mastered:GREEN|5337:knowledge_banked:GREEN
v1_3,5.0,80000,3,1649377236,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,7205,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,61000,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|1392:attractor_mastered:GREEN|7205:knowledge_banked:GREEN|10266:attractor_mastered:YELLOW|61000:knowledge_banked:YELLOW
v1_3,5.0,80000,4,1268770605,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,1287,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,30858,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|342:attractor_mastered:GREEN|1287:knowledge_banked:GREEN|17890:attractor_mastered:YELLOW|30858:knowledge_banked:YELLOW
v1_3,5.0,80000,5,788825087,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,5127,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,13286,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|2678:attractor_mastered:GREEN|5127:knowledge_banked:GREEN|5404:attractor_mastered:YELLOW|13286:knowledge_banked:YELLOW
v1_3,5.0,80000,6,408218456,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,False,,GREEN,SPHERE_3D,False,,"(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,19614,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|412:attractor_mastered:GREEN|13048:attractor_mastered:YELLOW|19614:knowledge_banked:YELLOW
v1_3,5.0,80000,7,27611825,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,17381,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,15622,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|6274:attractor_mastered:YELLOW|15622:knowledge_banked:YELLOW|15728:attractor_mastered:GREEN|17381:knowledge_banked:GREEN
v1_3,5.0,80000,8,1695149955,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,1669,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,30682,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|344:attractor_mastered:GREEN|1669:knowledge_banked:GREEN|18050:attractor_mastered:YELLOW|30682:knowledge_banked:YELLOW
v1_3,5.0,80000,9,1314543324,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,3969,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,13494,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|832:attractor_mastered:GREEN|3830:attractor_mastered:YELLOW|3969:knowledge_banked:GREEN|13494:knowledge_banked:YELLOW
v1_3,10.0,80000,0,1359905823,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,7881,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,41168,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|6270:attractor_mastered:GREEN|7881:knowledge_banked:GREEN|31678:attractor_mastered:YELLOW|41168:knowledge_banked:YELLOW
v1_3,10.0,80000,1,879960305,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,13369,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,7658,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|380:attractor_mastered:GREEN|7256:attractor_mastered:YELLOW|7658:knowledge_banked:YELLOW|13369:knowledge_banked:GREEN
v1_3,10.0,80000,2,499353674,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,48267,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,15336,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|1152:attractor_mastered:GREEN|13404:attractor_mastered:YELLOW|15336:knowledge_banked:YELLOW|48267:knowledge_banked:GREEN
v1_3,10.0,80000,3,118747043,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,32805,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,False,,YELLOW,TRIANGLE_2D,False,,YELLOW,PYRAMID_3D,False,,84:colour_registered:YELLOW|215:colour_registered:GREEN|396:attractor_mastered:GREEN|32805:knowledge_banked:GREEN
v1_3,10.0,80000,4,1786285173,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,609,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,18640,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|356:attractor_mastered:GREEN|609:knowledge_banked:GREEN|3964:attractor_mastered:YELLOW|18640:knowledge_banked:YELLOW
v1_3,10.0,80000,5,1405678542,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,971,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,5286,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|500:attractor_mastered:GREEN|971:knowledge_banked:GREEN|1042:attractor_mastered:YELLOW|5286:knowledge_banked:YELLOW
v1_3,10.0,80000,6,925733024,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,745,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,27386,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|410:attractor_mastered:GREEN|745:knowledge_banked:GREEN|4104:attractor_mastered:YELLOW|27386:knowledge_banked:YELLOW
v1_3,10.0,80000,7,545126393,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,805,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,False,,YELLOW,TRIANGLE_2D,False,,YELLOW,PYRAMID_3D,False,,84:colour_registered:YELLOW|215:colour_registered:GREEN|566:attractor_mastered:GREEN|805:knowledge_banked:GREEN
v1_3,10.0,80000,8,65180875,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,43595,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,46080,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|350:attractor_mastered:GREEN|43595:knowledge_banked:GREEN|44252:attractor_mastered:YELLOW|46080:knowledge_banked:YELLOW
v1_3,10.0,80000,9,1832057892,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,773,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,5990,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|386:attractor_mastered:GREEN|773:knowledge_banked:GREEN|4038:attractor_mastered:YELLOW|5990:knowledge_banked:YELLOW
v1_3,0.1,160000,0,202358875,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,33979,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,38968,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|32332:attractor_mastered:GREEN|33979:knowledge_banked:GREEN|38366:attractor_mastered:YELLOW|38968:knowledge_banked:YELLOW
v1_3,0.1,160000,1,1869897005,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,8873,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,41846,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|358:attractor_mastered:GREEN|8873:knowledge_banked:GREEN|39558:attractor_mastered:YELLOW|41846:knowledge_banked:YELLOW
v1_3,0.1,160000,2,1489290374,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,943,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,14378,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|400:attractor_mastered:GREEN|943:knowledge_banked:GREEN|10860:attractor_mastered:YELLOW|14378:knowledge_banked:YELLOW
v1_3,0.1,160000,3,1108683743,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,59413,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,19838,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|12854:attractor_mastered:YELLOW|19838:knowledge_banked:YELLOW|54084:attractor_mastered:GREEN|59413:knowledge_banked:GREEN
v1_3,0.1,160000,4,628738225,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,33185,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,3462,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|1508:attractor_mastered:YELLOW|3462:knowledge_banked:YELLOW|3800:attractor_mastered:GREEN|33185:knowledge_banked:GREEN
v1_3,0.1,160000,5,248131594,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,1651,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,16746,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|1092:attractor_mastered:GREEN|1651:knowledge_banked:GREEN|15918:attractor_mastered:YELLOW|16746:knowledge_banked:YELLOW
v1_3,0.1,160000,6,1915669724,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,14429,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,17138,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|582:attractor_mastered:GREEN|12640:attractor_mastered:YELLOW|14429:knowledge_banked:GREEN|17138:knowledge_banked:YELLOW
v1_3,0.1,160000,7,1535063093,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,2029,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,8474,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|344:attractor_mastered:GREEN|2029:knowledge_banked:GREEN|7540:attractor_mastered:YELLOW|8474:knowledge_banked:YELLOW
v1_3,0.1,160000,8,1154456462,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,981,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,5378,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|408:attractor_mastered:GREEN|981:knowledge_banked:GREEN|3878:attractor_mastered:YELLOW|5378:knowledge_banked:YELLOW
v1_3,0.1,160000,9,674510944,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,10777,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,23560,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|4648:attractor_mastered:YELLOW|6482:attractor_mastered:GREEN|10777:knowledge_banked:GREEN|23560:knowledge_banked:YELLOW
v1_3,0.5,160000,0,749409430,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,6787,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,5692,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|378:attractor_mastered:GREEN|5522:attractor_mastered:YELLOW|5692:knowledge_banked:YELLOW|6787:knowledge_banked:GREEN
v1_3,0.5,160000,1,269463912,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,6805,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,36166,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|476:attractor_mastered:GREEN|6805:knowledge_banked:GREEN|9424:attractor_mastered:YELLOW|36166:knowledge_banked:YELLOW
v1_3,0.5,160000,2,2036340929,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,2385,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,7052,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|394:attractor_mastered:GREEN|2385:knowledge_banked:GREEN|6072:attractor_mastered:YELLOW|7052:knowledge_banked:YELLOW
v1_3,0.5,160000,3,1655734298,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,1885,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,6358,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|370:attractor_mastered:GREEN|1885:knowledge_banked:GREEN|2232:attractor_mastered:YELLOW|6358:knowledge_banked:YELLOW
v1_3,0.5,160000,4,1175788780,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,20011,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,5150,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|1424:attractor_mastered:GREEN|2540:attractor_mastered:YELLOW|5150:knowledge_banked:YELLOW|20011:knowledge_banked:GREEN
v1_3,0.5,160000,5,795182149,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,43237,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,4158,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|866:attractor_mastered:GREEN|1324:attractor_mastered:YELLOW|4158:knowledge_banked:YELLOW|43237:knowledge_banked:GREEN
v1_3,0.5,160000,6,315236631,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,20807,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,53096,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|394:attractor_mastered:GREEN|20807:knowledge_banked:GREEN|52318:attractor_mastered:YELLOW|53096:knowledge_banked:YELLOW
v1_3,0.5,160000,7,2082113648,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,19625,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,18550,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|360:attractor_mastered:GREEN|17956:attractor_mastered:YELLOW|18550:knowledge_banked:YELLOW|19625:knowledge_banked:GREEN
v1_3,0.5,160000,8,1602168130,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,18549,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,2114,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|708:attractor_mastered:YELLOW|2114:knowledge_banked:YELLOW|13400:attractor_mastered:GREEN|18549:knowledge_banked:GREEN
v1_3,0.5,160000,9,1221561499,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,26299,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,3714,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|922:attractor_mastered:GREEN|2218:attractor_mastered:YELLOW|3714:knowledge_banked:YELLOW|26299:knowledge_banked:GREEN
v1_3,1.0,160000,0,496635339,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,1583,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,48638,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|424:attractor_mastered:GREEN|1583:knowledge_banked:GREEN|45008:attractor_mastered:YELLOW|48638:knowledge_banked:YELLOW
v1_3,1.0,160000,1,16689821,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,9685,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,91822,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|370:attractor_mastered:GREEN|9685:knowledge_banked:GREEN|91538:attractor_mastered:YELLOW|91822:knowledge_banked:YELLOW
v1_3,1.0,160000,2,1783566838,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,1733,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,45922,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|384:attractor_mastered:GREEN|1733:knowledge_banked:GREEN|38506:attractor_mastered:YELLOW|45922:knowledge_banked:YELLOW
v1_3,1.0,160000,3,1303621320,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,8797,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,48658,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|1592:attractor_mastered:GREEN|8797:knowledge_banked:GREEN|47938:attractor_mastered:YELLOW|48658:knowledge_banked:YELLOW
v1_3,1.0,160000,4,923014689,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,1951,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,40302,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|486:attractor_mastered:GREEN|1951:knowledge_banked:GREEN|39480:attractor_mastered:YELLOW|40302:knowledge_banked:YELLOW
v1_3,1.0,160000,5,542408058,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,85041,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,13440,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|12570:attractor_mastered:YELLOW|13440:knowledge_banked:YELLOW|43248:attractor_mastered:GREEN|85041:knowledge_banked:GREEN
v1_3,1.0,160000,6,62462540,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,21867,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,21996,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|346:attractor_mastered:GREEN|6418:attractor_mastered:YELLOW|21867:knowledge_banked:GREEN|21996:knowledge_banked:YELLOW
v1_3,1.0,160000,7,1829339557,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,19347,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,13420,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|508:attractor_mastered:GREEN|1342:attractor_mastered:YELLOW|13420:knowledge_banked:YELLOW|19347:knowledge_banked:GREEN
