i_cost,i_steps,i_run_idx,j_cost,j_steps,j_run_idx,d_order,d_content,d_xref,d_conf,d_composite,same_cell
0.5,160000,8,10.0,160000,6,0.575758,0.200000,1.000000,0.133797,0.477389,0
0.5,160000,8,10.0,160000,7,0.454545,0.076923,0.000000,0.252371,0.195960,0
0.5,160000,8,10.0,160000,8,0.488889,0.333333,1.000000,0.656159,0.619595,0
0.5,160000,8,10.0,160000,9,0.363636,0.200000,1.000000,0.404099,0.491934,0
0.5,160000,9,1.0,20000,0,0.100000,0.615385,0.000000,0.578634,0.323505,0
0.5,160000,9,1.0,20000,1,0.257576,0.142857,0.000000,0.374437,0.193717,0
0.5,160000,9,1.0,20000,2,0.200000,0.571429,0.000000,0.747681,0.379777,0
0.5,160000,9,1.0,20000,3,0.250000,0.384615,0.000000,0.578927,0.303386,0
0.5,160000,9,1.0,20000,4,0.355556,0.333333,1.000000,0.742004,0.607723,0
0.5,160000,9,1.0,20000,5,0.222222,0.230769,0.000000,0.529009,0.245500,0
0.5,160000,9,1.0,20000,6,0.392857,0.428571,0.000000,0.764953,0.396595,0
0.5,160000,9,1.0,20000,7,0.333333,0.230769,0.000000,0.465970,0.257518,0
0.5,160000,9,1.0,20000,8,0.357143,0.384615,0.000000,0.545067,0.321706,0
0.5,160000,9,1.0,20000,9,0.166667,0.714286,0.000000,0.810182,0.422783,0
0.5,160000,9,1.0,80000,0,0.285714,0.428571,0.000000,0.660785,0.343768,0
0.5,160000,9,1.0,80000,1,0.357143,0.428571,1.000000,0.522258,0.576993,0
0.5,160000,9,1.0,80000,2,0.363636,0.200000,1.000000,0.672880,0.559129,0
0.5,160000,9,1.0,80000,3,0.393939,0.200000,1.000000,0.181680,0.443905,0
0.5,160000,9,1.0,80000,4,0.444444,0.357143,1.000000,0.535535,0.584281,0
0.5,160000,9,1.0,80000,5,0.287879,0.142857,0.000000,0.174074,0.151203,0
0.5,160000,9,1.0,80000,6,0.287879,0.200000,1.000000,0.542784,0.507666,0
0.5,160000,9,1.0,80000,7,0.363636,0.200000,1.000000,0.212372,0.444002,0
0.5,160000,9,1.0,80000,8,0.333333,0.142857,0.000000,0.197948,0.168534,0
0.5,160000,9,1.0,80000,9,0.439394,0.250000,1.000000,0.324119,0.503378,0
0.5,160000,9,1.0,160000,0,0.318182,0.142857,0.000000,0.216875,0.169479,0
0.5,160000,9,1.0,160000,1,0.333333,0.375000,1.000000,0.680709,0.597260,0
0.5,160000,9,1.0,160000,2,0.177778,0.285714,1.000000,0.531406,0.498725,0
0.5,160000,9,1.0,160000,3,0.287879,0.250000,1.000000,0.401105,0.484746,0
0.5,160000,9,1.0,160000,4,0.378788,0.200000,1.000000,0.156688,0.433869,0
0.5,160000,9,1.0,160000,5,0.363636,0.200000,1.000000,0.199529,0.440791,0
0.5,160000,9,1.0,160000,6,0.287879,0.200000,1.000000,0.240071,0.431987,0
0.5,160000,9,1.0,160000,7,0.363636,0.142857,0.000000,0.278937,0.196358,0
0.5,160000,9,1.0,160000,8,0.348485,0.200000,1.000000,0.287511,0.458999,0
0.5,160000,9,1.0,160000,9,0.257576,0.142857,0.000000,0.166172,0.141651,0
0.5,160000,9,2.0,20000,0,0.300000,0.642857,0.000000,0.694618,0.409369,0
0.5,160000,9,2.0,20000,1,0.318182,0.076923,0.000000,0.343077,0.184545,0
0.5,160000,9,2.0,20000,2,0.300000,0.615385,0.000000,0.568685,0.371017,0
0.5,160000,9,2.0,20000,3,0.214286,0.384615,0.000000,0.594299,0.298300,0
0.5,160000,9,2.0,20000,4,0.333333,0.250000,1.000000,0.462578,0.511478,0
0.5,160000,9,2.0,20000,5,0.214286,0.466667,1.000000,0.795050,0.619001,0
0.5,160000,9,2.0,20000,6,0.285714,0.384615,0.000000,0.451389,0.280430,0
0.5,160000,9,2.0,20000,7,0.357143,0.466667,1.000000,0.806679,0.657622,0
0.5,160000,9,2.0,20000,8,0.272727,0.076923,0.000000,0.329521,0.169793,0
0.5,160000,9,2.0,20000,9,0.333333,0.769231,0.000000,0.658299,0.440216,0
0.5,160000,9,2.0,80000,0,0.242424,0.200000,1.000000,0.106517,0.387235,0
0.5,160000,9,2.0,80000,1,0.266667,0.333333,1.000000,0.682597,0.570649,0
0.5,160000,9,2.0,80000,2,0.439394,0.142857,0.000000,0.223502,0.201438,0
0.5,160000,9,2.0,80000,3,0.357143,0.466667,1.000000,0.713814,0.634406,0
0.5,160000,9,2.0,80000,4,0.257576,0.142857,0.000000,0.251756,0.163047,0
0.5,160000,9,2.0,80000,5,0.303030,0.250000,1.000000,0.408340,0.490343,0
0.5,160000,9,2.0,80000,6,0.393939,0.142857,0.000000,0.071823,0.152155,0
0.5,160000,9,2.0,80000,7,0.266667,0.571429,0.000000,0.656679,0.373693,0
0.5,160000,9,2.0,80000,8,0.318182,0.076923,0.000000,0.247828,0.160733,0
0.5,160000,9,2.0,80000,9,0.348485,0.142857,0.000000,0.191530,0.170718,0
0.5,160000,9,2.0,160000,0,0.333333,0.250000,1.000000,0.546443,0.532444,0
0.5,160000,9,2.0,160000,1,0.212121,0.200000,1.000000,0.151136,0.390814,0
0.5,160000,9,2.0,160000,2,0.500000,0.200000,1.000000,0.251021,0.487755,0
0.5,160000,9,2.0,160000,3,0.287879,0.200000,1.000000,0.239020,0.431725,0
0.5,160000,9,2.0,160000,4,0.333333,0.285714,1.000000,0.454951,0.518500,0
0.5,160000,9,2.0,160000,5,0.272727,0.142857,0.000000,0.281854,0.174359,0
0.5,160000,9,2.0,160000,6,0.424242,0.333333,1.000000,0.390722,0.537074,0
0.5,160000,9,2.0,160000,7,0.303030,0.142857,0.000000,0.239396,0.171321,0
0.5,160000,9,2.0,160000,8,0.272727,0.200000,1.000000,0.126115,0.399711,0
0.5,160000,9,2.0,160000,9,0.363636,0.142857,0.000000,0.234389,0.185221,0
0.5,160000,9,5.0,20000,0,0.318182,0.142857,0.000000,0.392364,0.213351,0
0.5,160000,9,5.0,20000,1,0.000000,0.857143,0.000000,0.925293,0.445609,0
0.5,160000,9,5.0,20000,2,0.355556,0.230769,0.000000,0.442879,0.257301,0
0.5,160000,9,5.0,20000,3,0.047619,0.461538,0.000000,0.497132,0.251572,0
0.5,160000,9,5.0,20000,4,0.200000,0.571429,1.000000,0.536851,0.577070,0
0.5,160000,9,5.0,20000,5,0.227273,0.142857,1.000000,0.270296,0.410107,0
0.5,160000,9,5.0,20000,6,0.466667,0.600000,1.000000,0.834673,0.725335,0
0.5,160000,9,5.0,20000,7,0.142857,0.428571,0.000000,0.524295,0.273931,0
0.5,160000,9,5.0,20000,8,0.166667,0.142857,0.000000,0.093705,0.100807,0
0.5,160000,9,5.0,20000,9,0.348485,0.200000,1.000000,0.466864,0.503837,0
0.5,160000,9,5.0,80000,0,0.227273,0.142857,0.000000,0.170279,0.135102,0
0.5,160000,9,5.0,80000,1,0.272727,0.142857,0.000000,0.264309,0.169973,0
0.5,160000,9,5.0,80000,2,0.333333,0.200000,1.000000,0.230814,0.441037,0
0.5,160000,9,5.0,80000,3,0.303030,0.250000,1.000000,0.357967,0.477749,0
0.5,160000,9,5.0,80000,4,0.400000,0.642857,0.000000,0.695756,0.434653,0
0.5,160000,9,5.0,80000,5,0.333333,0.142857,0.000000,0.219578,0.173942,0
0.5,160000,9,5.0,80000,6,0.500000,0.466667,1.000000,0.618353,0.646255,0
0.5,160000,9,5.0,80000,7,0.355556,0.333333,1.000000,0.718769,0.601914,0
0.5,160000,9,5.0,80000,8,0.272727,0.200000,1.000000,0.263272,0.434000,0
0.5,160000,9,5.0,80000,9,0.242424,0.142857,0.000000,0.234179,0.154865,0
0.5,160000,9,5.0,160000,0,0.272727,0.142857,0.000000,0.206583,0.155542,0
0.5,160000,9,5.0,160000,1,0.311111,0.375000,1.000000,0.675833,0.590486,0
0.5,160000,9,5.0,160000,2,0.287879,0.142857,0.000000,0.212998,0.160933,0
0.5,160000,9,5.0,160000,3,0.318182,0.200000,1.000000,0.170455,0.422159,0
0.5,160000,9,5.0,160000,4,0.515152,0.250000,1.000000,0.470231,0.558846,0
0.5,160000,9,5.0,160000,5,0.242424,0.142857,0.000000,0.276367,0.165412,0
0.5,160000,9,5.0,160000,6,0.318182,0.250000,1.000000,0.465832,0.508503,0
0.5,160000,9,5.0,160000,7,0.348485,0.200000,1.000000,0.299721,0.462052,0
0.5,160000,9,5.0,160000,8,0.378788,0.200000,1.000000,0.082009,0.415199,0
0.5,160000,9,5.0,160000,9,0.242424,0.142857,0.000000,0.162616,0.136974,0
0.5,160000,9,10.0,20000,0,0.424242,0.142857,0.000000,0.185693,0.188198,0
0.5,160000,9,10.0,20000,1,0.142857,0.384615,0.000000,0.471830,0.249826,0
0.5,160000,9,10.0,20000,2,0.533333,0.538462,0.000000,0.679956,0.437938,0
0.5,160000,9,10.0,20000,3,0.222222,0.285714,1.000000,0.434533,0.485617,0
0.5,160000,9,10.0,20000,4,0.178571,0.466667,1.000000,0.683685,0.582231,0
0.5,160000,9,10.0,20000,5,0.400000,0.230769,0.000000,0.438030,0.267200,0
0.5,160000,9,10.0,20000,6,0.100000,0.615385,0.000000,0.656736,0.343030,0
0.5,160000,9,10.0,20000,7,0.348485,0.142857,0.000000,0.240948,0.183073,0
0.5,160000,9,10.0,20000,8,0.107143,0.384615,0.000000,0.514550,0.251577,0
0.5,160000,9,10.0,20000,9,0.166667,0.307692,0.000000,0.486812,0.240293,0
0.5,160000,9,10.0,80000,0,0.242424,0.142857,0.000000,0.288887,0.168542,0
0.5,160000,9,10.0,80000,1,0.272727,0.200000,1.000000,0.228360,0.425272,0
0.5,160000,9,10.0,80000,2,0.214286,0.428571,0.000000,0.783845,0.356675,0
0.5,160000,9,10.0,80000,3,0.377778,0.411765,1.000000,0.753174,0.635679,0
0.5,160000,9,10.0,80000,4,0.333333,0.142857,0.000000,0.266886,0.185769,0
0.5,160000,9,10.0,80000,5,0.348485,0.250000,1.000000,0.394208,0.498173,0
0.5,160000,9,10.0,80000,6,0.333333,0.200000,1.000000,0.166169,0.424876,0
0.5,160000,9,10.0,80000,7,0.242424,0.200000,1.000000,0.141254,0.395920,0
0.5,160000,9,10.0,80000,8,0.393939,0.250000,1.000000,0.462494,0.526608,0
0.5,160000,9,10.0,80000,9,0.378788,0.200000,1.000000,0.246164,0.456238,0
0.5,160000,9,10.0,160000,0,0.287879,0.294118,1.000000,0.429424,0.502855,0
0.5,160000,9,10.0,160000,1,0.500000,0.333333,1.000000,0.473650,0.576746,0
0.5,160000,9,10.0,160000,2,0.303030,0.142857,0.000000,0.208034,0.163480,0
0.5,160000,9,10.0,160000,3,0.136364,0.142857,0.000000,0.308633,0.146964,0
0.5,160000,9,10.0,160000,4,0.393939,0.294118,1.000000,0.352966,0.510256,0
0.5,160000,9,10.0,160000,5,0.303030,0.294118,1.000000,0.466183,0.515833,0
0.5,160000,9,10.0,160000,6,0.348485,0.200000,1.000000,0.112794,0.415320,0
0.5,160000,9,10.0,160000,7,0.378788,0.076923,0.000000,0.273911,0.182406,0
0.5,160000,9,10.0,160000,8,0.333333,0.333333,1.000000,0.677614,0.586070,0
0.5,160000,9,10.0,160000,9,0.378788,0.200000,1.000000,0.374460,0.488312,0
1.0,20000,0,1.0,20000,1,0.200000,0.615385,0.000000,0.670662,0.371512,1
1.0,20000,0,1.0,20000,2,0.166667,0.500000,0.000000,0.368571,0.258809,1
1.0,20000,0,1.0,20000,3,0.400000,0.375000,0.000000,0.109586,0.221147,1
1.0,20000,0,1.0,20000,4,0.000000,0.692308,1.000000,0.440004,0.533078,1
1.0,20000,0,1.0,20000,5,0.000000,0.636364,0.000000,0.231150,0.216879,1
1.0,20000,0,1.0,20000,6,0.166667,0.600000,0.000000,0.333991,0.275164,1
1.0,20000,0,1.0,20000,7,0.166667,0.636364,0.000000,0.124270,0.231825,1
1.0,20000,0,1.0,20000,8,0.200000,0.375000,0.000000,0.131740,0.176685,1
1.0,20000,0,1.0,20000,9,0.000000,0.333333,0.000000,0.436048,0.192345,1
1.0,20000,0,1.0,80000,0,0.000000,0.727273,0.000000,0.420567,0.286960,0
1.0,20000,0,1.0,80000,1,0.100000,0.444444,1.000000,0.228213,0.443164,0
1.0,20000,0,1.0,80000,2,0.100000,0.642857,1.000000,0.743554,0.621603,0
1.0,20000,0,1.0,80000,3,0.300000,0.642857,1.000000,0.644120,0.646744,0
1.0,20000,0,1.0,80000,4,0.500000,0.500000,1.000000,0.260218,0.565054,0
1.0,20000,0,1.0,80000,5,0.300000,0.615385,0.000000,0.631030,0.386604,0
1.0,20000,0,1.0,80000,6,0.500000,0.642857,1.000000,0.681016,0.705968,0
1.0,20000,0,1.0,80000,7,0.500000,0.642857,1.000000,0.636336,0.694798,0
1.0,20000,0,1.0,80000,8,0.100000,0.615385,0.000000,0.624617,0.335000,0
1.0,20000,0,1.0,80000,9,0.700000,0.666667,1.000000,0.855512,0.805545,0
1.0,20000,0,1.0,160000,0,0.100000,0.615385,0.000000,0.650168,0.341388,0
1.0,20000,0,1.0,160000,1,0.000000,0.714286,1.000000,0.423180,0.534366,0
1.0,20000,0,1.0,160000,2,0.100000,0.545455,1.000000,0.269430,0.478721,0
1.0,20000,0,1.0,160000,3,0.300000,0.666667,1.000000,0.805322,0.692997,0
1.0,20000,0,1.0,160000,4,0.300000,0.642857,1.000000,0.646058,0.647229,0
1.0,20000,0,1.0,160000,5,0.500000,0.642857,1.000000,0.630284,0.693285,0
1.0,20000,0,1.0,160000,6,0.300000,0.642857,1.000000,0.660470,0.650832,0
1.0,20000,0,1.0,160000,7,0.500000,0.615385,0.000000,0.596919,0.428076,0
1.0,20000,0,1.0,160000,8,0.200000,0.642857,1.000000,0.662355,0.626303,0
1.0,20000,0,1.0,160000,9,0.200000,0.615385,0.000000,0.649176,0.366140,0
1.0,20000,0,2.0,20000,0,0.000000,0.777778,0.000000,0.442077,0.304964,0
1.0,20000,0,2.0,20000,1,0.000000,0.583333,0.000000,0.416342,0.249919,0
1.0,20000,0,2.0,20000,2,0.000000,0.888889,0.000000,0.219381,0.277068,0
1.0,20000,0,2.0,20000,3,0.100000,0.375000,0.000000,0.207782,0.170696,0
1.0,20000,0,2.0,20000,4,0.300000,0.666667,1.000000,0.886519,0.713296,0
1.0,20000,0,2.0,20000,5,0.000000,0.500000,1.000000,0.429251,0.482313,0
1.0,20000,0,2.0,20000,6,0.400000,0.375000,0.000000,0.142358,0.229339,0
1.0,20000,0,2.0,20000,7,0.000000,0.750000,1.000000,0.405500,0.538875,0
1.0,20000,0,2.0,20000,8,0.100000,0.583333,0.000000,0.368164,0.262874,0
1.0,20000,0,2.0,20000,9,0.000000,0.666667,0.000000,0.100700,0.191842,0
1.0,20000,0,2.0,80000,0,0.400000,0.642857,1.000000,0.571393,0.653562,0
1.0,20000,0,2.0,80000,1,0.500000,0.583333,1.000000,0.426450,0.627446,0
1.0,20000,0,2.0,80000,2,0.400000,0.615385,0.000000,0.572057,0.396860,0
1.0,20000,0,2.0,80000,3,0.000000,0.750000,1.000000,0.448378,0.549595,0
1.0,20000,0,2.0,80000,4,0.100000,0.615385,0.000000,0.636194,0.337895,0
1.0,20000,0,2.0,80000,5,0.200000,0.666667,1.000000,0.774095,0.660190,0
1.0,20000,0,2.0,80000,6,0.400000,0.615385,0.000000,0.630593,0.411494,0
1.0,20000,0,2.0,80000,7,0.000000,0.666667,0.000000,0.426908,0.273394,0
1.0,20000,0,2.0,80000,8,0.300000,0.583333,0.000000,0.343303,0.306659,0
1.0,20000,0,2.0,80000,9,0.200000,0.615385,0.000000,0.589745,0.351282,0
1.0,20000,0,2.0,160000,0,0.200000,0.666667,1.000000,0.884127,0.687699,0
1.0,20000,0,2.0,160000,1,0.100000,0.642857,1.000000,0.597507,0.585091,0
1.0,20000,0,2.0,160000,2,0.400000,0.642857,1.000000,0.652830,0.673922,0
1.0,20000,0,2.0,160000,3,0.300000,0.642857,1.000000,0.668521,0.652845,0
1.0,20000,0,2.0,160000,4,0.000000,0.545455,1.000000,0.213714,0.439792,0
1.0,20000,0,2.0,160000,5,0.200000,0.615385,0.000000,0.652029,0.366853,0
1.0,20000,0,2.0,160000,6,0.700000,0.705882,1.000000,0.798645,0.801132,0
1.0,20000,0,2.0,160000,7,0.300000,0.615385,0.000000,0.655258,0.392661,0
1.0,20000,0,2.0,160000,8,0.200000,0.642857,1.000000,0.637616,0.620118,0
1.0,20000,0,2.0,160000,9,0.400000,0.615385,0.000000,0.607150,0.405634,0
1.0,20000,0,5.0,20000,0,0.300000,0.615385,0.000000,0.405890,0.330319,0
1.0,20000,0,5.0,20000,1,0.000000,0.666667,0.000000,0.485027,0.287923,0
1.0,20000,0,5.0,20000,2,0.300000,0.500000,0.000000,0.166093,0.241523,0
1.0,20000,0,5.0,20000,3,0.000000,0.666667,0.000000,0.235140,0.225452,0
1.0,20000,0,5.0,20000,4,0.000000,0.666667,1.000000,0.073440,0.435027,0
1.0,20000,0,5.0,20000,5,0.100000,0.615385,1.000000,0.404421,0.529951,0
1.0,20000,0,5.0,20000,6,0.500000,0.555556,1.000000,0.432966,0.622130,0
1.0,20000,0,5.0,20000,7,0.000000,0.444444,0.000000,0.247791,0.173059,0
1.0,20000,0,5.0,20000,8,0.100000,0.615385,0.000000,0.595755,0.327785,0
1.0,20000,0,5.0,20000,9,0.800000,0.642857,1.000000,0.585587,0.757111,0
1.0,20000,0,5.0,80000,0,0.100000,0.615385,0.000000,0.600871,0.329064,0
1.0,20000,0,5.0,80000,1,0.100000,0.615385,0.000000,0.420698,0.284021,0
1.0,20000,0,5.0,80000,2,0.200000,0.642857,1.000000,0.597087,0.609986,0
1.0,20000,0,5.0,80000,3,0.000000,0.666667,1.000000,0.845643,0.628077,0
1.0,20000,0,5.0,80000,4,0.000000,0.900000,0.000000,0.415956,0.328989,0
1.0,20000,0,5.0,80000,5,0.200000,0.615385,0.000000,0.665407,0.370198,0
1.0,20000,0,5.0,80000,6,0.200000,0.500000,1.000000,0.362247,0.515562,0
1.0,20000,0,5.0,80000,7,0.166667,0.692308,1.000000,0.444666,0.575910,0
1.0,20000,0,5.0,80000,8,0.400000,0.642857,1.000000,0.643634,0.671623,0
1.0,20000,0,5.0,80000,9,0.100000,0.615385,0.000000,0.534562,0.312487,0
1.0,20000,0,5.0,160000,0,0.100000,0.615385,0.000000,0.628716,0.336025,0
1.0,20000,0,5.0,160000,1,0.333333,0.714286,1.000000,0.428632,0.619063,0
1.0,20000,0,5.0,160000,2,0.000000,0.615385,0.000000,0.646777,0.315540,0
1.0,20000,0,5.0,160000,3,0.100000,0.642857,1.000000,0.622698,0.591389,0
1.0,20000,0,5.0,160000,4,0.700000,0.666667,1.000000,0.628883,0.748887,0
1.0,20000,0,5.0,160000,5,0.300000,0.615385,0.000000,0.675275,0.397665,0
1.0,20000,0,5.0,160000,6,0.300000,0.666667,1.000000,0.880114,0.711695,0
1.0,20000,0,5.0,160000,7,0.100000,0.642857,1.000000,0.662556,0.601353,0
1.0,20000,0,5.0,160000,8,0.400000,0.642857,1.000000,0.613234,0.664023,0
1.0,20000,0,5.0,160000,9,0.100000,0.615385,0.000000,0.645034,0.340105,0
1.0,20000,0,10.0,20000,0,0.300000,0.615385,0.000000,0.629556,0.386235,0
1.0,20000,0,10.0,20000,1,0.000000,0.555556,0.000000,0.188518,0.186018,0
1.0,20000,0,10.0,20000,2,0.333333,0.625000,0.000000,0.134891,0.273306,0
1.0,20000,0,10.0,20000,3,0.100000,0.545455,1.000000,0.150064,0.448880,0
1.0,20000,0,10.0,20000,4,0.100000,0.500000,1.000000,0.400865,0.500216,0
1.0,20000,0,10.0,20000,5,0.666667,0.636364,0.000000,0.147548,0.362645,0
1.0,20000,0,10.0,20000,6,0.333333,0.333333,0.000000,0.098211,0.191219,0
1.0,20000,0,10.0,20000,7,0.300000,0.615385,0.000000,0.601277,0.379166,0
1.0,20000,0,10.0,20000,8,0.166667,0.555556,0.000000,0.147255,0.217369,0
1.0,20000,0,10.0,20000,9,0.100000,0.444444,0.000000,0.224342,0.192197,0
1.0,20000,0,10.0,80000,0,0.200000,0.615385,0.000000,0.547646,0.340758,0
1.0,20000,0,10.0,80000,1,0.100000,0.642857,1.000000,0.661206,0.601016,0
1.0,20000,0,10.0,80000,2,0.100000,0.444444,0.000000,0.350041,0.223621,0
1.0,20000,0,10.0,80000,3,0.100000,0.642857,1.000000,0.430819,0.543419,0
1.0,20000,0,10.0,80000,4,0.100000,0.615385,0.000000,0.569693,0.321270,0
1.0,20000,0,10.0,80000,5,0.500000,0.666667,1.000000,0.770550,0.734304,0
1.0,20000,0,10.0,80000,6,0.100000,0.642857,1.000000,0.604179,0.586759,0
1.0,20000,0,10.0,80000,7,0.100000,0.642857,1.000000,0.589010,0.582967,0
1.0,20000,0,10.0,80000,8,0.300000,0.666667,1.000000,0.702660,0.667332,0
1.0,20000,0,10.0,80000,9,0.400000,0.642857,1.000000,0.645009,0.671967,0
1.0,20000,0,10.0,160000,0,0.000000,0.687500,1.000000,0.853306,0.635202,0
1.0,20000,0,10.0,160000,1,0.600000,0.705882,1.000000,0.844093,0.787494,0
1.0,20000,0,10.0,160000,2,0.300000,0.615385,0.000000,0.587793,0.375795,0
1.0,20000,0,10.0,160000,3,0.200000,0.615385,0.000000,0.459601,0.318746,0
1.0,20000,0,10.0,160000,4,0.300000,0.687500,1.000000,0.833981,0.705370,0
1.0,20000,0,10.0,160000,5,0.000000,0.687500,1.000000,0.723859,0.602840,0
1.0,20000,0,10.0,160000,6,0.300000,0.642857,1.000000,0.642228,0.646271,0
1.0,20000,0,10.0,160000,7,0.500000,0.583333,0.000000,0.438682,0.380504,0
1.0,20000,0,10.0,160000,8,0.333333,0.692308,1.000000,0.441138,0.616695,0
1.0,20000,0,10.0,160000,9,0.400000,0.642857,1.000000,0.733417,0.694069,0
1.0,20000,1,1.0,20000,2,0.333333,0.571429,0.000000,0.815283,0.430011,1
1.0,20000,1,1.0,20000,3,0.250000,0.384615,0.000000,0.705364,0.334995,1
1.0,20000,1,1.0,20000,4,0.355556,0.333333,1.000000,0.711087,0.599994,1
1.0,20000,1,1.0,20000,5,0.355556,0.230769,0.000000,0.655322,0.310412,1
1.0,20000,1,1.0,20000,6,0.178571,0.428571,0.000000,0.906759,0.378476,1
1.0,20000,1,1.0,20000,7,0.200000,0.230769,0.000000,0.657153,0.271981,1
1.0,20000,1,1.0,20000,8,0.357143,0.384615,0.000000,0.696900,0.359664,1
1.0,20000,1,1.0,20000,9,0.333333,0.714286,0.000000,0.858808,0.476607,1
1.0,20000,1,1.0,80000,0,0.285714,0.428571,0.000000,0.764797,0.369771,0
1.0,20000,1,1.0,80000,1,0.428571,0.428571,1.000000,0.545408,0.600638,0
1.0,20000,1,1.0,80000,2,0.318182,0.200000,1.000000,0.612395,0.532644,0
1.0,20000,1,1.0,80000,3,0.378788,0.200000,1.000000,0.321633,0.475105,0
1.0,20000,1,1.0,80000,4,0.472222,0.357143,1.000000,0.555281,0.596161,0
1.0,20000,1,1.0,80000,5,0.393939,0.142857,0.000000,0.330628,0.216856,0
1.0,20000,1,1.0,80000,6,0.424242,0.200000,1.000000,0.629247,0.563372,0
1.0,20000,1,1.0,80000,7,0.287879,0.200000,1.000000,0.375217,0.465774,0
1.0,20000,1,1.0,80000,8,0.227273,0.142857,0.000000,0.280780,0.162728,0
1.0,20000,1,1.0,80000,9,0.454545,0.250000,1.000000,0.540567,0.561278,0
1.0,20000,1,1.0,160000,0,0.303030,0.142857,0.000000,0.441266,0.221788,0
1.0,20000,1,1.0,160000,1,0.288889,0.375000,1.000000,0.819910,0.620950,0
1.0,20000,1,1.0,160000,2,0.400000,0.285714,1.000000,0.601640,0.571838,0
1.0,20000,1,1.0,160000,3,0.363636,0.250000,1.000000,0.402715,0.504088,0
1.0,20000,1,1.0,160000,4,0.454545,0.200000,1.000000,0.360224,0.503692,0
1.0,20000,1,1.0,160000,5,0.500000,0.200000,1.000000,0.278000,0.494500,0
1.0,20000,1,1.0,160000,6,0.393939,0.200000,1.000000,0.301325,0.473816,0
1.0,20000,1,1.0,160000,7,0.469697,0.142857,0.000000,0.425184,0.259435,0
1.0,20000,1,1.0,160000,8,0.242424,0.200000,1.000000,0.404416,0.461710,0
1.0,20000,1,1.0,160000,9,0.363636,0.142857,0.000000,0.380856,0.221837,0
1.0,20000,1,2.0,20000,0,0.400000,0.642857,0.000000,0.840008,0.470716,0
1.0,20000,1,2.0,20000,1,0.424242,0.076923,0.000000,0.352875,0.213510,0
1.0,20000,1,2.0,20000,2,0.200000,0.615385,0.000000,0.525018,0.335101,0
1.0,20000,1,2.0,20000,3,0.142857,0.384615,0.000000,0.515975,0.260862,0
1.0,20000,1,2.0,20000,4,0.318182,0.250000,1.000000,0.513911,0.520523,0
1.0,20000,1,2.0,20000,5,0.357143,0.466667,1.000000,0.644603,0.617103,0
1.0,20000,1,2.0,20000,6,0.285714,0.384615,0.000000,0.637814,0.327036,0
1.0,20000,1,2.0,20000,7,0.428571,0.466667,1.000000,0.800487,0.673931,0
1.0,20000,1,2.0,20000,8,0.409091,0.076923,0.000000,0.418390,0.226101,0
1.0,20000,1,2.0,20000,9,0.000000,0.769231,0.000000,0.733918,0.375787,0
1.0,20000,1,2.0,80000,0,0.257576,0.200000,1.000000,0.384161,0.460434,0
1.0,20000,1,2.0,80000,1,0.400000,0.333333,1.000000,0.761944,0.623819,0
1.0,20000,1,2.0,80000,2,0.272727,0.142857,0.000000,0.424931,0.210129,0
1.0,20000,1,2.0,80000,3,0.142857,0.466667,1.000000,0.755842,0.591342,0
1.0,20000,1,2.0,80000,4,0.272727,0.142857,0.000000,0.360918,0.194126,0
1.0,20000,1,2.0,80000,5,0.196970,0.250000,1.000000,0.578703,0.506418,0
1.0,20000,1,2.0,80000,6,0.378788,0.142857,0.000000,0.378101,0.224937,0
1.0,20000,1,2.0,80000,7,0.400000,0.571429,0.000000,0.805345,0.444193,0
1.0,20000,1,2.0,80000,8,0.090909,0.076923,0.000000,0.414177,0.145502,0
1.0,20000,1,2.0,80000,9,0.212121,0.142857,0.000000,0.236504,0.147870,0
1.0,20000,1,2.0,160000,0,0.378788,0.250000,1.000000,0.612213,0.560250,0
1.0,20000,1,2.0,160000,1,0.196970,0.200000,1.000000,0.332959,0.432482,0
1.0,20000,1,2.0,160000,2,0.333333,0.200000,1.000000,0.269248,0.450645,0
1.0,20000,1,2.0,160000,3,0.333333,0.200000,1.000000,0.357544,0.472719,0
1.0,20000,1,2.0,160000,4,0.333333,0.285714,1.000000,0.599089,0.554534,0
1.0,20000,1,2.0,160000,5,0.409091,0.142857,0.000000,0.384596,0.234136,0
1.0,20000,1,2.0,160000,6,0.318182,0.333333,1.000000,0.427028,0.519636,0
1.0,20000,1,2.0,160000,7,0.318182,0.142857,0.000000,0.311073,0.193028,0
1.0,20000,1,2.0,160000,8,0.409091,0.200000,1.000000,0.317973,0.481766,0
1.0,20000,1,2.0,160000,9,0.257576,0.142857,0.000000,0.390381,0.197703,0
1.0,20000,1,5.0,20000,0,0.333333,0.142857,0.000000,0.427473,0.225916,0
1.0,20000,1,5.0,20000,1,0.000000,0.857143,0.000000,0.939198,0.449085,0
1.0,20000,1,5.0,20000,2,0.355556,0.230769,0.000000,0.618199,0.301131,0
1.0,20000,1,5.0,20000,3,0.142857,0.461538,0.000000,0.551685,0.289020,0
1.0,20000,1,5.0,20000,4,0.333333,0.571429,1.000000,0.614599,0.629840,0
1.0,20000,1,5.0,20000,5,0.212121,0.142857,1.000000,0.386119,0.435274,0
1.0,20000,1,5.0,20000,6,0.466667,0.600000,1.000000,0.810159,0.719206,0
1.0,20000,1,5.0,20000,7,0.357143,0.428571,0.000000,0.533139,0.329713,0
