arch,run_idx,seed,hazard_cost,num_steps,total_statements,statements_q1,statements_q2,statements_q3,statements_q4,statements_q5,hallucination_count,q1_formation_depth,q3_surprise_cells,q3_resolution_stated,report_complete,statements_with_relevance_markers,goal_statement_present,goal_resolution_stated,q4_statement_count,suppressed_approach_count,goal_relevant_suppressed_count,br_statement_count,revised_expectation_count,mean_approach_delta,bias_effective,cf_records_raw,cf_records_emitted,cf_exclusion_rate,end_state_draw_active,end_state_banked_step,causal_chain_count,mean_chain_depth,complete_chain_count,q5_statement_count,predicted_record_written,predicted_record_state
v1_13_8,22,1558629099,2.0,1000000,69,10,0,0,0,2,0,10,0,0,True,0,True,True,0,42,13,0,1,767.0,True,173,42,0.7572,False,,1,6.0,1,2,True,confirmed
v1_13_8,23,1178022468,2.0,1000000,2203,3,0,0,0,0,0,3,0,0,True,0,True,False,0,2188,351,0,0,0.0,False,2527,2188,0.1342,False,,0,0.0,0,0,False,
v1_13_8,24,698076950,2.0,1000000,2919,9,0,0,0,2,0,9,0,0,True,0,True,False,0,2893,898,0,1,928.0,True,3594,2893,0.195,False,,1,6.0,1,2,True,confirmed
v1_13_8,25,317470319,2.0,1000000,269,10,0,0,0,2,0,10,0,0,True,0,True,True,0,242,81,0,1,997.0,True,414,242,0.4155,False,,1,6.0,1,2,True,confirmed
v1_13_8,26,1985008449,2.0,1000000,158,9,0,0,0,2,0,9,0,0,True,0,True,True,0,132,22,0,1,943.0,True,277,132,0.5235,False,,1,6.0,1,2,True,confirmed
v1_13_8,27,1604401818,2.0,1000000,419,9,0,0,0,2,0,9,0,0,True,0,True,False,0,393,118,0,1,893.0,True,583,393,0.3259,False,,1,6.0,1,2,True,confirmed
v1_13_8,28,1124456300,2.0,1000000,2785,9,0,0,0,1,0,9,0,0,True,0,True,True,0,2761,703,0,1,907.0,True,3241,2761,0.1481,False,,1,6.0,1,1,False,
v1_13_8,29,743849669,2.0,1000000,2284,7,0,0,0,0,0,7,0,0,True,0,True,True,0,2263,374,0,0,0.0,False,2642,2263,0.1435,False,,0,0.0,0,0,False,
v1_13_8,30,565380326,10.0,1000000,404,9,0,0,0,2,0,9,0,0,True,0,True,False,0,378,100,0,1,8.0,True,564,378,0.3298,False,,1,6.0,1,2,True,confirmed
v1_13_8,31,184773695,10.0,1000000,93,10,0,0,0,2,0,10,0,0,True,0,True,True,0,66,16,0,1,913.0,True,203,66,0.6749,False,,1,6.0,1,2,True,confirmed
v1_13_8,32,1852311825,10.0,1000000,39,9,0,0,0,2,0,9,0,0,True,0,True,True,0,13,2,0,1,339.0,True,141,13,0.9078,False,,1,6.0,1,2,True,confirmed
v1_13_8,33,1471705194,10.0,1000000,1757,9,0,0,0,2,0,9,0,0,True,0,True,False,0,1731,525,0,1,982.0,True,2126,1731,0.1858,False,,1,6.0,1,2,True,confirmed
v1_13_8,34,1091098563,10.0,1000000,422,10,0,0,0,3,0,10,0,0,True,0,True,False,0,393,131,0,2,525.0,True,580,393,0.3224,False,,2,6.0,2,3,True,confirmed
v1_13_8,35,611153045,10.0,1000000,301,12,0,0,0,2,0,12,0,0,True,0,True,True,0,269,39,0,2,974.0,True,520,269,0.4827,False,,1,6.0,1,2,True,unresolvable
v1_13_8,36,230546414,10.0,1000000,37,8,0,0,0,2,0,8,0,0,True,0,True,False,0,12,4,0,1,76.0,True,135,12,0.9111,False,,1,6.0,1,2,True,unresolvable
v1_13_8,37,1898084544,10.0,1000000,54,7,0,0,0,2,0,7,0,0,True,0,True,True,0,30,11,0,1,510.0,True,155,30,0.8065,False,,1,6.0,1,2,True,confirmed
v1_13_8,38,1517477913,10.0,1000000,56,9,0,0,0,2,0,9,0,0,True,0,True,True,0,30,5,0,1,466.0,True,142,30,0.7887,False,,1,6.0,1,2,True,confirmed
v1_13_8,39,1037532395,10.0,1000000,2270,9,0,0,0,2,0,9,0,0,True,0,True,False,0,2243,608,0,2,907.0,True,2798,2243,0.1984,False,,1,6.0,1,2,True,confirmed
