arch,hazard_cost,num_steps,run_idx,seed,phase_1_end,phase_2_end,frame_attempts_p1,frame_attempts_p2,frame_attempts_p3,hazard_entries_p1,hazard_entries_p2,hazard_entries_p3,total_cost,mastered_pairs,top_attractor,top_attractor_pref,phase_3_clean,full_run_clean,hazards_flagged,time_to_first_flag,time_to_second_flag,time_to_final_flag,first_entry_conversions,cost_on_sig_matched,actions_gated_p2,actions_gated_p3,attractors_mastered,time_to_first_mastery,time_to_final_mastery,first_banked,mastery_sequence,post_mastery_visits_total,p3_visits_to_mastered,p3_visits_to_unmastered,end_state_cell,activation_step,end_state_found_step,end_state_visits,end_state_banked,post_activation_window,discovery_time,hazards_transitioned,hazards_banked_as_knowledge,time_to_first_transition,time_to_final_transition,transition_order_sequence,knowledge_banked_sequence,hazard_thresholds,competency_unlock_steps,knowledge_banked_steps,knowledge_entries_per_cell,pre_transition_entries_per_cell,snapshot_count,prov_threat_count,prov_threat_mean_set_step,prov_threat_mean_confirming,prov_threat_mean_disconfirming,prov_mastery_count,prov_mastery_mean_set_step,prov_mastery_mean_confirming,prov_mastery_mean_disconfirming,prov_knowledge_banking_count,prov_knowledge_banking_mean_set_step,prov_knowledge_banking_mean_confirming,prov_knowledge_banking_mean_disconfirming,prov_end_state_activation_count,prov_end_state_activation_mean_set_step,prov_end_state_activation_mean_confirming,prov_end_state_activation_mean_disconfirming,prov_end_state_banking_count,prov_end_state_banking_mean_set_step,prov_end_state_banking_mean_confirming,prov_end_state_banking_mean_disconfirming,prov_crossref_complete,prov_crossref_pending,prov_formation_narrative,prov_total_records,schema_cell_types_count,schema_actions_count,schema_phases_count,schema_flag_types_count,schema_complete
v1_2,0.5,160000,9,1221561499,331,96000,0,0,0,0,1,0,0.5,458,"(3, 3)",0.0,True,True,0,,,,0,0.0,15096,5795,6,918,23227,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(16, 3)|(15, 16)|(3, 3)",7632,3070,0,"(5, 15)",61094,61287,120,True,98906,193,5,5,918,3338,"(5, 8)|(14, 14)|(6, 8)|(14, 13)|(5, 9)","(5, 8)|(5, 9)|(6, 8)|(14, 14)|(14, 13)","(5, 8):1|(5, 9):5|(6, 8):3|(14, 13):4|(14, 14):2","(5, 8):918|(5, 9):3338|(6, 8):2079|(14, 13):2214|(14, 14):2046","(5, 8):3710|(5, 9):3711|(6, 8):3715|(14, 13):61094|(14, 14):61093","(5, 8):955|(5, 9):354|(6, 8):404|(14, 13):266|(14, 14):421","(5, 8):0|(5, 9):1|(6, 8):0|(14, 13):0|(14, 14):0",54,0,,,,6,5637.0,1272.0,0.0,5,26664.6,477.0,0.0,1,61094.0,98905.0,0.0,1,61287.0,119.0,0.0,0,0,"918:mastery:(4, 15)|2046:mastery:(9, 10)|2079:mastery:(11, 5)|2214:mastery:(16, 3)|3338:mastery:(15, 16)|3710:knowledge_banking:(5, 8)|3711:knowledge_banking:(5, 9)|3715:knowledge_banking:(6, 8)|23227:mastery:(3, 3)|61093:knowledge_banking:(14, 14)|61094:end_state_activation|61094:knowledge_banking:(14, 13)|61287:end_state_banking:(5, 15)",13,6,4,3,4,True
v1_2,1.0,160000,0,496635339,331,96000,0,0,0,0,1,0,1.0,403,"(3, 3)",0.0,True,True,0,,,,0,0.0,14636,31,6,420,60235,"(4, 15)","(4, 15)|(11, 5)|(16, 3)|(15, 16)|(9, 10)|(3, 3)",2740,85,0,"(7, 15)",60235,60635,32,True,99765,400,5,5,420,6628,"(14, 13)|(5, 9)|(14, 14)|(6, 8)|(5, 8)","(14, 13)|(14, 14)|(5, 8)|(6, 8)|(5, 9)","(5, 8):5|(5, 9):2|(6, 8):4|(14, 13):1|(14, 14):3","(5, 8):6628|(5, 9):3049|(6, 8):5730|(14, 13):420|(14, 14):3240","(5, 8):17866|(5, 9):17871|(6, 8):17867|(14, 13):1578|(14, 14):5109","(5, 8):160|(5, 9):18|(6, 8):149|(14, 13):1324|(14, 14):940","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):1",54,0,,,,6,13217.0,456.6666666666667,0.0,5,12058.2,515.2,0.0,1,60235.0,99764.0,0.0,1,60635.0,31.0,0.0,0,0,"420:mastery:(4, 15)|1578:knowledge_banking:(14, 13)|3049:mastery:(11, 5)|3240:mastery:(16, 3)|5109:knowledge_banking:(14, 14)|5730:mastery:(15, 16)|6628:mastery:(9, 10)|17866:knowledge_banking:(5, 8)|17867:knowledge_banking:(6, 8)|17871:knowledge_banking:(5, 9)|60235:end_state_activation|60235:mastery:(3, 3)|60635:end_state_banking:(7, 15)",13,6,4,3,4,True
v1_2,1.0,160000,1,16689821,331,96000,0,0,0,0,8,0,8.0,425,"(3, 3)",0.0,True,False,3,10183,10203,11422,2,2.0,11405,1786,5,366,51498,"(4, 15)","(4, 15)|(9, 10)|(15, 16)|(11, 5)|(16, 3)",3255,71,0,"(6, 9)",,,0,False,,,5,5,366,51498,"(5, 8)|(14, 14)|(5, 9)|(14, 13)|(6, 8)","(14, 14)|(5, 8)|(14, 13)|(5, 9)|(6, 8)","(5, 8):1|(5, 9):3|(6, 8):5|(14, 13):4|(14, 14):2","(5, 8):366|(5, 9):11438|(6, 8):51498|(14, 13):19141|(14, 14):2220","(5, 8):10152|(5, 9):28591|(6, 8):52469|(14, 13):19672|(14, 14):9681","(5, 8):66|(5, 9):307|(6, 8):83|(14, 13):953|(14, 14):740","(5, 8):0|(5, 9):3|(6, 8):3|(14, 13):2|(14, 14):0",54,3,10602.666666666666,1.0,1.0,5,16932.6,651.0,0.0,5,24113.0,426.8,0.0,0,,,,0,,,,3,0,"366:mastery:(4, 15)|2220:mastery:(9, 10)|9681:knowledge_banking:(14, 14)|10152:knowledge_banking:(5, 8)|10183:threat:(5, 9)|10203:threat:(6, 8)|11422:threat:(14, 13)|11438:mastery:(15, 16)|19141:mastery:(11, 5)|19672:knowledge_banking:(14, 13)|28591:knowledge_banking:(5, 9)|51498:mastery:(16, 3)|52469:knowledge_banking:(6, 8)",13,6,4,3,4,True
v1_2,1.0,160000,2,1783566838,331,96000,0,0,0,0,5,0,5.0,438,"(3, 3)",0.0,True,False,1,2680,,2680,0,0.0,18641,3918,5,380,11385,"(4, 15)","(4, 15)|(9, 10)|(15, 16)|(3, 3)|(11, 5)",3039,163,0,"(3, 10)",,,0,False,,,5,5,380,11385,"(6, 8)|(5, 8)|(5, 9)|(14, 13)|(14, 14)","(6, 8)|(5, 8)|(5, 9)|(14, 13)|(14, 14)","(5, 8):2|(5, 9):3|(6, 8):1|(14, 13):4|(14, 14):5","(5, 8):484|(5, 9):1712|(6, 8):380|(14, 13):10881|(14, 14):11385","(5, 8):9254|(5, 9):9259|(6, 8):9253|(14, 13):11630|(14, 14):11631","(5, 8):869|(5, 9):551|(6, 8):897|(14, 13):2244|(14, 14):486","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):3|(14, 14):2",48,1,2680.0,0.0,1.0,5,4968.4,607.8,0.0,5,10205.4,1006.4,0.0,0,,,,0,,,,1,0,"380:mastery:(4, 15)|484:mastery:(9, 10)|1712:mastery:(15, 16)|2680:threat:(14, 13)|9253:knowledge_banking:(6, 8)|9254:knowledge_banking:(5, 8)|9259:knowledge_banking:(5, 9)|10881:mastery:(3, 3)|11385:mastery:(11, 5)|11630:knowledge_banking:(14, 13)|11631:knowledge_banking:(14, 14)",11,6,4,3,4,True
v1_2,1.0,160000,3,1303621320,331,96000,0,0,0,0,5,0,5.0,443,"(3, 3)",0.0,True,False,2,8921,23354,23354,1,1.0,29553,12108,6,1588,64682,"(4, 15)","(4, 15)|(15, 16)|(11, 5)|(9, 10)|(3, 3)|(16, 3)",5372,267,0,"(9, 2)",64682,68652,1248,True,95318,3970,5,5,1588,39835,"(5, 9)|(5, 8)|(14, 13)|(6, 8)|(14, 14)","(5, 8)|(5, 9)|(14, 13)|(6, 8)|(14, 14)","(5, 8):2|(5, 9):1|(6, 8):4|(14, 13):3|(14, 14):5","(5, 8):8624|(5, 9):1588|(6, 8):24628|(14, 13):23645|(14, 14):39835","(5, 8):24266|(5, 9):24267|(6, 8):42567|(14, 13):24594|(14, 14):54371","(5, 8):416|(5, 9):27|(6, 8):1169|(14, 13):303|(14, 14):486","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):2|(14, 14):3",60,2,16137.5,0.5,1.0,6,27167.0,895.3333333333334,0.0,5,34013.0,477.2,0.0,1,64682.0,95317.0,0.0,1,68652.0,1247.0,0.0,2,0,"1588:mastery:(4, 15)|8624:mastery:(15, 16)|8921:threat:(14, 14)|23354:threat:(14, 13)|23645:mastery:(11, 5)|24266:knowledge_banking:(5, 8)|24267:knowledge_banking:(5, 9)|24594:knowledge_banking:(14, 13)|24628:mastery:(9, 10)|39835:mastery:(3, 3)|42567:knowledge_banking:(6, 8)|54371:knowledge_banking:(14, 14)|64682:end_state_activation|64682:mastery:(16, 3)|68652:end_state_banking:(9, 2)",15,6,4,3,4,True
v1_2,1.0,160000,4,923014689,331,96000,0,0,0,0,3,0,3.0,449,"(3, 3)",0.0,True,False,1,1055,,1055,0,0.0,7515,9255,6,482,30936,"(4, 15)","(4, 15)|(3, 3)|(9, 10)|(15, 16)|(11, 5)|(16, 3)",3928,261,0,"(13, 11)",30936,31463,322,True,129064,527,5,5,482,13161,"(5, 8)|(6, 8)|(5, 9)|(14, 14)|(14, 13)","(5, 8)|(6, 8)|(5, 9)|(14, 14)|(14, 13)","(5, 8):1|(5, 9):3|(6, 8):2|(14, 13):5|(14, 14):4","(5, 8):482|(5, 9):4580|(6, 8):949|(14, 13):13161|(14, 14):9764","(5, 8):994|(5, 9):4631|(6, 8):997|(14, 13):13802|(14, 14):13801","(5, 8):1092|(5, 9):606|(6, 8):1246|(14, 13):301|(14, 14):292","(5, 8):0|(5, 9):3|(6, 8):0|(14, 13):0|(14, 14):0",57,1,1055.0,0.0,1.0,6,9978.666666666666,654.6666666666666,0.0,5,6845.0,704.4,0.0,1,30936.0,129063.0,0.0,1,31463.0,321.0,0.0,1,0,"482:mastery:(4, 15)|949:mastery:(3, 3)|994:knowledge_banking:(5, 8)|997:knowledge_banking:(6, 8)|1055:threat:(5, 9)|4580:mastery:(9, 10)|4631:knowledge_banking:(5, 9)|9764:mastery:(15, 16)|13161:mastery:(11, 5)|13801:knowledge_banking:(14, 14)|13802:knowledge_banking:(14, 13)|30936:end_state_activation|30936:mastery:(16, 3)|31463:end_state_banking:(13, 11)",14,6,4,3,4,True
v1_2,1.0,160000,5,542408058,331,96000,0,0,0,0,3,0,3.0,439,"(3, 3)",0.0,True,False,1,2793,,2793,0,0.0,11400,814,6,372,23580,"(9, 10)","(9, 10)|(11, 5)|(3, 3)|(16, 3)|(15, 16)|(4, 15)",5537,516,0,"(4, 16)",23580,23581,682,True,136420,1,5,5,372,15186,"(5, 8)|(5, 9)|(14, 13)|(14, 14)|(6, 8)","(5, 8)|(5, 9)|(14, 13)|(14, 14)|(6, 8)","(5, 8):1|(5, 9):2|(6, 8):5|(14, 13):3|(14, 14):4","(5, 8):372|(5, 9):1135|(6, 8):15186|(14, 13):1549|(14, 14):11252","(5, 8):1290|(5, 9):1291|(6, 8):17235|(14, 13):15176|(14, 14):15177","(5, 8):1619|(5, 9):1328|(6, 8):895|(14, 13):337|(14, 14):309","(5, 8):0|(5, 9):0|(6, 8):3|(14, 13):0|(14, 14):0",57,1,2793.0,0.0,1.0,6,8845.666666666666,922.8333333333334,0.0,5,10033.8,894.6,0.0,1,23580.0,136419.0,0.0,1,23581.0,681.0,0.0,1,0,"372:mastery:(9, 10)|1135:mastery:(11, 5)|1290:knowledge_banking:(5, 8)|1291:knowledge_banking:(5, 9)|1549:mastery:(3, 3)|2793:threat:(6, 8)|11252:mastery:(16, 3)|15176:knowledge_banking:(14, 13)|15177:knowledge_banking:(14, 14)|15186:mastery:(15, 16)|17235:knowledge_banking:(6, 8)|23580:end_state_activation|23580:mastery:(4, 15)|23581:end_state_banking:(4, 16)",14,6,4,3,4,True
v1_2,1.0,160000,6,62462540,331,96000,0,0,0,0,6,0,6.0,397,"(3, 3)",0.0,True,False,1,1778,,1778,0,0.0,14012,880,6,342,24408,"(4, 15)","(4, 15)|(9, 10)|(3, 3)|(11, 5)|(15, 16)|(16, 3)",4178,14,0,"(18, 2)",24408,24481,623,True,135592,73,5,5,342,5568,"(14, 14)|(5, 9)|(6, 8)|(5, 8)|(14, 13)","(5, 9)|(5, 8)|(6, 8)|(14, 14)|(14, 13)","(5, 8):4|(5, 9):2|(6, 8):3|(14, 13):5|(14, 14):1","(5, 8):4831|(5, 9):1308|(6, 8):4775|(14, 13):5568|(14, 14):342","(5, 8):4998|(5, 9):1509|(6, 8):4999|(14, 13):6134|(14, 14):5539","(5, 8):1744|(5, 9):874|(6, 8):627|(14, 13):1292|(14, 14):1140","(5, 8):3|(5, 9):0|(6, 8):1|(14, 13):2|(14, 14):0",57,1,1778.0,0.0,1.0,6,6872.0,696.3333333333334,0.0,5,4635.8,1132.4,0.0,1,24408.0,135591.0,0.0,1,24481.0,622.0,0.0,1,0,"342:mastery:(4, 15)|1308:mastery:(9, 10)|1509:knowledge_banking:(5, 9)|1778:threat:(5, 8)|4775:mastery:(3, 3)|4831:mastery:(11, 5)|4998:knowledge_banking:(5, 8)|4999:knowledge_banking:(6, 8)|5539:knowledge_banking:(14, 14)|5568:mastery:(15, 16)|6134:knowledge_banking:(14, 13)|24408:end_state_activation|24408:mastery:(16, 3)|24481:end_state_banking:(18, 2)",14,6,4,3,4,True
v1_2,1.0,160000,7,1829339557,331,96000,0,0,0,0,3,0,3.0,445,"(3, 3)",0.0,True,False,0,,,,0,0.0,21058,2043,6,504,19348,"(4, 15)","(4, 15)|(3, 3)|(11, 5)|(16, 3)|(9, 10)|(15, 16)",3842,309,0,"(5, 16)",19348,28956,18,True,140652,9608,5,5,504,13124,"(5, 9)|(6, 8)|(14, 13)|(14, 14)|(5, 8)","(5, 9)|(6, 8)|(5, 8)|(14, 13)|(14, 14)","(5, 8):5|(5, 9):1|(6, 8):2|(14, 13):3|(14, 14):4","(5, 8):13124|(5, 9):504|(6, 8):797|(14, 13):1079|(14, 14):1338","(5, 8):13416|(5, 9):737|(6, 8):859|(14, 13):19342|(14, 14):19343","(5, 8):259|(5, 9):151|(6, 8):864|(14, 13):164|(14, 14):181","(5, 8):0|(5, 9):1|(6, 8):2|(14, 13):0|(14, 14):0",54,0,,,,6,6031.666666666667,640.3333333333334,0.0,5,10739.4,320.8,0.0,1,19348.0,140651.0,0.0,1,28956.0,17.0,0.0,0,0,"504:mastery:(4, 15)|737:knowledge_banking:(5, 9)|797:mastery:(3, 3)|859:knowledge_banking:(6, 8)|1079:mastery:(11, 5)|1338:mastery:(16, 3)|13124:mastery:(9, 10)|13416:knowledge_banking:(5, 8)|19342:knowledge_banking:(14, 13)|19343:knowledge_banking:(14, 14)|19348:end_state_activation|19348:mastery:(15, 16)|28956:end_state_banking:(5, 16)",13,6,4,3,4,True
v1_2,1.0,160000,8,1349394039,331,96000,0,0,0,0,3,0,3.0,457,"(3, 3)",0.0,True,False,1,1045,,1045,0,0.0,19552,4146,6,376,4370,"(4, 15)","(4, 15)|(3, 3)|(16, 3)|(11, 5)|(9, 10)|(15, 16)",3797,509,0,"(16, 11)",9189,10742,15,True,150811,1553,5,5,376,1984,"(14, 13)|(5, 8)|(5, 9)|(14, 14)|(6, 8)","(14, 13)|(14, 14)|(6, 8)|(5, 8)|(5, 9)","(5, 8):2|(5, 9):3|(6, 8):5|(14, 13):1|(14, 14):4","(5, 8):1097|(5, 9):1270|(6, 8):1984|(14, 13):376|(14, 14):1369","(5, 8):9184|(5, 9):9189|(6, 8):9183|(14, 13):4168|(14, 14):4169","(5, 8):662|(5, 9):575|(6, 8):981|(14, 13):1187|(14, 14):1041","(5, 8):0|(5, 9):0|(6, 8):3|(14, 13):0|(14, 14):0",57,1,1045.0,0.0,1.0,6,1744.3333333333333,632.8333333333334,0.0,5,7178.6,886.2,0.0,1,9189.0,150810.0,0.0,1,10742.0,14.0,0.0,1,0,"376:mastery:(4, 15)|1045:threat:(6, 8)|1097:mastery:(3, 3)|1270:mastery:(16, 3)|1369:mastery:(11, 5)|1984:mastery:(9, 10)|4168:knowledge_banking:(14, 13)|4169:knowledge_banking:(14, 14)|4370:mastery:(15, 16)|9183:knowledge_banking:(6, 8)|9184:knowledge_banking:(5, 8)|9189:end_state_activation|9189:knowledge_banking:(5, 9)|10742:end_state_banking:(16, 11)",14,6,4,3,4,True
v1_2,1.0,160000,9,968787408,331,96000,0,0,0,0,1,0,1.0,463,"(3, 3)",0.0,True,True,0,,,,0,0.0,19345,538,6,348,10261,"(4, 15)","(4, 15)|(9, 10)|(16, 3)|(11, 5)|(15, 16)|(3, 3)",3179,182,0,"(18, 1)",10261,77518,234,True,149739,67257,5,5,348,4904,"(6, 8)|(5, 9)|(14, 14)|(14, 13)|(5, 8)","(5, 9)|(6, 8)|(14, 14)|(14, 13)|(5, 8)","(5, 8):5|(5, 9):2|(6, 8):1|(14, 13):4|(14, 14):3","(5, 8):4904|(5, 9):968|(6, 8):348|(14, 13):1667|(14, 14):1608","(5, 8):8248|(5, 9):1029|(6, 8):1051|(14, 13):4778|(14, 14):4777","(5, 8):300|(5, 9):381|(6, 8):638|(14, 13):993|(14, 14):577","(5, 8):1|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0",54,0,,,,6,3292.6666666666665,529.8333333333334,0.0,5,3976.6,574.8,0.0,1,10261.0,149738.0,0.0,1,77518.0,233.0,0.0,0,0,"348:mastery:(4, 15)|968:mastery:(9, 10)|1029:knowledge_banking:(5, 9)|1051:knowledge_banking:(6, 8)|1608:mastery:(16, 3)|1667:mastery:(11, 5)|4777:knowledge_banking:(14, 14)|4778:knowledge_banking:(14, 13)|4904:mastery:(15, 16)|8248:knowledge_banking:(5, 8)|10261:end_state_activation|10261:mastery:(3, 3)|77518:end_state_banking:(18, 1)",13,6,4,3,4,True
v1_2,2.0,160000,0,271697600,331,96000,0,0,0,0,6,0,12.0,441,"(3, 3)",0.0,True,False,2,4749,55408,55408,0,0.0,13631,1048,6,666,75428,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(3, 3)|(15, 16)|(16, 3)",3166,45,0,"(10, 2)",75428,82879,3,True,84572,7451,5,5,666,59142,"(14, 13)|(6, 8)|(14, 14)|(5, 9)|(5, 8)","(6, 8)|(5, 9)|(14, 14)|(14, 13)|(5, 8)","(5, 8):5|(5, 9):4|(6, 8):2|(14, 13):1|(14, 14):3","(5, 8):59142|(5, 9):7147|(6, 8):1436|(14, 13):666|(14, 14):3897","(5, 8):61740|(5, 9):8501|(6, 8):1557|(14, 13):50064|(14, 14):50059","(5, 8):1048|(5, 9):1306|(6, 8):1183|(14, 13):1083|(14, 14):95","(5, 8):3|(5, 9):3|(6, 8):0|(14, 13):0|(14, 14):0",60,2,30078.5,0.5,1.0,6,24619.333333333332,527.6666666666666,0.0,5,34384.2,940.0,0.0,1,75428.0,84571.0,0.0,1,82879.0,2.0,0.0,2,0,"666:mastery:(4, 15)|1436:mastery:(9, 10)|1557:knowledge_banking:(6, 8)|3897:mastery:(11, 5)|4749:threat:(5, 9)|7147:mastery:(3, 3)|8501:knowledge_banking:(5, 9)|50059:knowledge_banking:(14, 14)|50064:knowledge_banking:(14, 13)|55408:threat:(5, 8)|59142:mastery:(15, 16)|61740:knowledge_banking:(5, 8)|75428:end_state_activation|75428:mastery:(16, 3)|82879:end_state_banking:(10, 2)",15,6,4,3,4,True
v1_2,2.0,160000,1,1939235730,331,96000,0,0,0,0,3,0,6.0,430,"(3, 3)",0.0,True,False,1,14914,,14914,0,0.0,23271,24228,6,892,23681,"(4, 15)","(4, 15)|(9, 10)|(15, 16)|(16, 3)|(11, 5)|(3, 3)",4815,171,0,"(1, 17)",40466,79561,260,True,119534,39095,5,5,892,23305,"(14, 14)|(6, 8)|(5, 9)|(14, 13)|(5, 8)","(14, 14)|(5, 8)|(6, 8)|(5, 9)|(14, 13)","(5, 8):5|(5, 9):3|(6, 8):2|(14, 13):4|(14, 14):1","(5, 8):23305|(5, 9):1244|(6, 8):1034|(14, 13):22274|(14, 14):892","(5, 8):24018|(5, 9):24027|(6, 8):24019|(14, 13):40466|(14, 14):1085","(5, 8):719|(5, 9):277|(6, 8):558|(14, 13):250|(14, 14):135","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):3|(14, 14):0",57,1,14914.0,0.0,1.0,6,12071.666666666666,802.5,0.0,5,22723.0,384.8,0.0,1,40466.0,119533.0,0.0,1,79561.0,259.0,0.0,1,0,"892:mastery:(4, 15)|1034:mastery:(9, 10)|1085:knowledge_banking:(14, 14)|1244:mastery:(15, 16)|14914:threat:(14, 13)|22274:mastery:(16, 3)|23305:mastery:(11, 5)|23681:mastery:(3, 3)|24018:knowledge_banking:(5, 8)|24019:knowledge_banking:(6, 8)|24027:knowledge_banking:(5, 9)|40466:end_state_activation|40466:knowledge_banking:(14, 13)|79561:end_state_banking:(1, 17)",14,6,4,3,4,True
v1_2,2.0,160000,2,1558629099,331,96000,0,0,0,0,3,0,6.0,406,"(3, 3)",0.0,True,False,1,6062,,6062,0,0.0,18153,159,6,922,32906,"(4, 15)","(4, 15)|(15, 16)|(11, 5)|(3, 3)|(9, 10)|(16, 3)",4586,16,0,"(14, 17)",32906,60528,691,True,127094,27622,5,5,922,6262,"(14, 13)|(14, 14)|(5, 9)|(6, 8)|(5, 8)","(14, 14)|(14, 13)|(6, 8)|(5, 9)|(5, 8)","(5, 8):5|(5, 9):3|(6, 8):4|(14, 13):1|(14, 14):2","(5, 8):6262|(5, 9):1341|(6, 8):2103|(14, 13):922|(14, 14):1026","(5, 8):6594|(5, 9):5343|(6, 8):2539|(14, 13):1296|(14, 14):1295","(5, 8):1418|(5, 9):2198|(6, 8):825|(14, 13):487|(14, 14):295","(5, 8):3|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0",57,1,6062.0,0.0,1.0,6,7426.666666666667,764.3333333333334,0.0,5,3413.4,1041.6,0.0,1,32906.0,127093.0,0.0,1,60528.0,690.0,0.0,1,0,"922:mastery:(4, 15)|1026:mastery:(15, 16)|1295:knowledge_banking:(14, 14)|1296:knowledge_banking:(14, 13)|1341:mastery:(11, 5)|2103:mastery:(3, 3)|2539:knowledge_banking:(6, 8)|5343:knowledge_banking:(5, 9)|6062:threat:(5, 8)|6262:mastery:(9, 10)|6594:knowledge_banking:(5, 8)|32906:end_state_activation|32906:mastery:(16, 3)|60528:end_state_banking:(14, 17)",14,6,4,3,4,True
v1_2,2.0,160000,3,1178022468,331,96000,0,0,0,0,3,0,6.0,431,"(3, 3)",0.0,True,False,1,1710,,1710,0,0.0,18093,310,6,380,11068,"(4, 15)","(4, 15)|(3, 3)|(11, 5)|(9, 10)|(16, 3)|(15, 16)",2744,24,0,"(1, 9)",13258,13433,745,True,146742,175,5,5,380,10804,"(14, 14)|(5, 9)|(6, 8)|(14, 13)|(5, 8)","(6, 8)|(5, 9)|(14, 14)|(14, 13)|(5, 8)","(5, 8):5|(5, 9):2|(6, 8):3|(14, 13):4|(14, 14):1","(5, 8):10804|(5, 9):1101|(6, 8):1561|(14, 13):1604|(14, 14):380","(5, 8):13258|(5, 9):1621|(6, 8):1615|(14, 13):11528|(14, 14):11527","(5, 8):1217|(5, 9):1039|(6, 8):834|(14, 13):132|(14, 14):127","(5, 8):3|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0",57,1,1710.0,0.0,1.0,6,4419.666666666667,457.3333333333333,0.0,5,7909.8,666.8,0.0,1,13258.0,146741.0,0.0,1,13433.0,744.0,0.0,1,0,"380:mastery:(4, 15)|1101:mastery:(3, 3)|1561:mastery:(11, 5)|1604:mastery:(9, 10)|1615:knowledge_banking:(6, 8)|1621:knowledge_banking:(5, 9)|1710:threat:(5, 8)|10804:mastery:(16, 3)|11068:mastery:(15, 16)|11527:knowledge_banking:(14, 14)|11528:knowledge_banking:(14, 13)|13258:end_state_activation|13258:knowledge_banking:(5, 8)|13433:end_state_banking:(1, 9)",14,6,4,3,4,True
v1_2,2.0,160000,4,698076950,331,96000,0,0,0,0,4,0,8.0,405,"(3, 3)",0.0,True,False,1,5827,,5827,0,0.0,23588,10816,5,492,8068,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(3, 3)|(16, 3)",3993,24,0,"(18, 2)",,,0,False,,,5,5,492,8068,"(14, 13)|(5, 8)|(14, 14)|(6, 8)|(5, 9)","(5, 8)|(14, 13)|(14, 14)|(6, 8)|(5, 9)","(5, 8):2|(5, 9):5|(6, 8):4|(14, 13):1|(14, 14):3","(5, 8):1242|(5, 9):8068|(6, 8):2183|(14, 13):492|(14, 14):1349","(5, 8):1370|(5, 9):11879|(6, 8):4319|(14, 13):1938|(14, 14):1943","(5, 8):179|(5, 9):496|(6, 8):817|(14, 13):730|(14, 14):332","(5, 8):0|(5, 9):3|(6, 8):1|(14, 13):0|(14, 14):0",48,1,5827.0,0.0,1.0,5,2666.8,798.6,0.0,5,4289.8,507.8,0.0,0,,,,0,,,,1,0,"492:mastery:(4, 15)|1242:mastery:(9, 10)|1349:mastery:(11, 5)|1370:knowledge_banking:(5, 8)|1938:knowledge_banking:(14, 13)|1943:knowledge_banking:(14, 14)|2183:mastery:(3, 3)|4319:knowledge_banking:(6, 8)|5827:threat:(5, 9)|8068:mastery:(16, 3)|11879:knowledge_banking:(5, 9)",11,6,4,3,4,True
v1_2,2.0,160000,5,317470319,331,96000,0,0,0,0,1,0,2.0,432,"(3, 3)",0.0,True,True,0,,,,0,0.0,19195,2907,6,420,7737,"(4, 15)","(4, 15)|(16, 3)|(9, 10)|(3, 3)|(15, 16)|(11, 5)",4521,101,0,"(5, 16)",7737,17126,12,True,152263,9389,5,5,420,5498,"(5, 8)|(6, 8)|(5, 9)|(14, 13)|(14, 14)","(5, 8)|(5, 9)|(6, 8)|(14, 13)|(14, 14)","(5, 8):1|(5, 9):3|(6, 8):2|(14, 13):4|(14, 14):5","(5, 8):420|(5, 9):2622|(6, 8):1338|(14, 13):2837|(14, 14):5498","(5, 8):1024|(5, 9):2669|(6, 8):2693|(14, 13):5600|(14, 14):5609","(5, 8):532|(5, 9):334|(6, 8):495|(14, 13):1939|(14, 14):1514","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):1",54,0,,,,6,3408.6666666666665,753.5,0.0,5,3519.0,959.8,0.0,1,7737.0,152262.0,0.0,1,17126.0,11.0,0.0,0,0,"420:mastery:(4, 15)|1024:knowledge_banking:(5, 8)|1338:mastery:(16, 3)|2622:mastery:(9, 10)|2669:knowledge_banking:(5, 9)|2693:knowledge_banking:(6, 8)|2837:mastery:(3, 3)|5498:mastery:(15, 16)|5600:knowledge_banking:(14, 13)|5609:knowledge_banking:(14, 14)|7737:end_state_activation|7737:mastery:(11, 5)|17126:end_state_banking:(5, 16)",13,6,4,3,4,True
