arch,hazard_cost,num_steps,run_idx,seed,flag_type,flag_coord,flag_id,flag_set_step,confirming_observations,disconfirming_observations,last_confirmation_step,last_observation_step,transformed_at_step,derived_knowledge_flag_id,derived_from_threat_flag_id
v1_1,10.0,20000,3,573017275,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",7168,4,0,9332,9332,,,"threat:(14, 13)"
v1_1,10.0,20000,4,93071757,mastery,"(4, 15)","mastery:(4, 15)",1590,135,0,8322,8322,,,
v1_1,10.0,20000,4,93071757,mastery,"(9, 10)","mastery:(9, 10)",2140,269,0,12540,12540,,,
v1_1,10.0,20000,4,93071757,threat,"(6, 8)","threat:(6, 8)",2193,2,0,12000,12000,,,
v1_1,10.0,20000,4,93071757,mastery,"(3, 3)","mastery:(3, 3)",2249,57,0,19543,19543,,,
v1_1,10.0,20000,4,93071757,threat,"(5, 9)","threat:(5, 9)",2765,0,1,,6741,6741,"knowledge_banking:(5, 9)",
v1_1,10.0,20000,4,93071757,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",2770,226,0,19580,19580,,,
v1_1,10.0,20000,4,93071757,mastery,"(11, 5)","mastery:(11, 5)",6741,160,0,11777,11777,,,
v1_1,10.0,20000,4,93071757,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",7313,114,0,14091,14091,,,"threat:(5, 9)"
v1_1,10.0,20000,4,93071757,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",9402,41,0,11244,11244,,,
v1_1,10.0,20000,4,93071757,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",9403,37,0,11243,11243,,,
v1_1,10.0,20000,5,1859948774,mastery,"(15, 16)","mastery:(15, 16)",402,297,0,19924,19924,,,
v1_1,10.0,20000,5,1859948774,mastery,"(16, 3)","mastery:(16, 3)",3464,75,0,9532,9532,,,
v1_1,10.0,20000,5,1859948774,mastery,"(3, 3)","mastery:(3, 3)",3797,474,0,9879,9879,,,
v1_1,10.0,20000,5,1859948774,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",5148,61,0,10060,10060,,,
v1_1,10.0,20000,5,1859948774,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",5149,56,0,10061,10061,,,
v1_1,10.0,20000,5,1859948774,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",5157,6,0,10055,10055,,,
v1_1,10.0,20000,5,1859948774,mastery,"(9, 10)","mastery:(9, 10)",5498,13,0,5524,5524,,,
v1_1,10.0,20000,5,1859948774,mastery,"(11, 5)","mastery:(11, 5)",5865,10,0,9619,9619,,,
v1_1,10.0,20000,5,1859948774,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",10168,33,0,16496,16496,,,
v1_1,10.0,20000,5,1859948774,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",10169,33,0,16497,16497,,,
v1_1,10.0,20000,6,1380003256,mastery,"(4, 15)","mastery:(4, 15)",360,31,0,9804,9804,,,
v1_1,10.0,20000,6,1380003256,mastery,"(15, 16)","mastery:(15, 16)",916,64,0,1116,1116,,,
v1_1,10.0,20000,6,1380003256,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",1479,13,0,10159,10159,,,
v1_1,10.0,20000,6,1380003256,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",1480,14,0,10164,10164,,,
v1_1,10.0,20000,6,1380003256,mastery,"(3, 3)","mastery:(3, 3)",1711,1849,0,19999,19999,,,
v1_1,10.0,20000,7,999396625,mastery,"(4, 15)","mastery:(4, 15)",382,18,0,5384,5384,,,
v1_1,10.0,20000,7,999396625,mastery,"(3, 3)","mastery:(3, 3)",543,286,0,13479,13479,,,
v1_1,10.0,20000,7,999396625,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",833,12,0,11687,11687,,,
v1_1,10.0,20000,7,999396625,mastery,"(16, 3)","mastery:(16, 3)",1278,304,0,17986,17986,,,
v1_1,10.0,20000,7,999396625,mastery,"(11, 5)","mastery:(11, 5)",3747,33,0,13593,13593,,,
v1_1,10.0,20000,7,999396625,mastery,"(9, 10)","mastery:(9, 10)",3858,44,0,11604,11604,,,
v1_1,10.0,20000,7,999396625,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",3899,128,0,11697,11697,,,
v1_1,10.0,20000,7,999396625,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",3900,128,0,11698,11698,,,
v1_1,10.0,20000,7,999396625,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",8967,102,0,19999,19999,,,
v1_1,10.0,20000,7,999396625,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",8968,635,0,19998,19998,,,
v1_1,10.0,20000,7,999396625,mastery,"(15, 16)","mastery:(15, 16)",9138,366,0,19634,19634,,,
v1_1,10.0,20000,7,999396625,end_state_activation,,end_state_activation,9138,10861,0,19999,19999,,,
v1_1,10.0,20000,7,999396625,end_state_banking,"(15, 13)","end_state_banking:(15, 13)",9547,28,0,19939,19939,,,
v1_1,10.0,20000,8,618789994,mastery,"(4, 15)","mastery:(4, 15)",340,7,0,354,354,,,
v1_1,10.0,20000,8,618789994,mastery,"(15, 16)","mastery:(15, 16)",1318,46,0,19084,19084,,,
v1_1,10.0,20000,8,618789994,mastery,"(11, 5)","mastery:(11, 5)",1785,27,0,7885,7885,,,
v1_1,10.0,20000,8,618789994,mastery,"(3, 3)","mastery:(3, 3)",2177,327,0,6695,6695,,,
v1_1,10.0,20000,8,618789994,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",5986,41,0,7814,7814,,,
v1_1,10.0,20000,8,618789994,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",5987,37,0,7813,7813,,,
v1_1,10.0,20000,8,618789994,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",8099,6,0,17009,17009,,,
v1_1,10.0,20000,8,618789994,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",8262,2,0,10206,10206,,,
v1_1,10.0,20000,9,138844476,mastery,"(4, 15)","mastery:(4, 15)",352,36,0,432,432,,,
v1_1,10.0,20000,9,138844476,mastery,"(15, 16)","mastery:(15, 16)",718,6,0,730,730,,,
v1_1,10.0,20000,9,138844476,mastery,"(9, 10)","mastery:(9, 10)",1004,0,0,,1004,,,
v1_1,10.0,20000,9,138844476,mastery,"(11, 5)","mastery:(11, 5)",1041,378,0,19761,19761,,,
v1_1,10.0,20000,9,138844476,mastery,"(16, 3)","mastery:(16, 3)",1756,175,0,4582,4582,,,
v1_1,10.0,20000,9,138844476,mastery,"(3, 3)","mastery:(3, 3)",7851,174,0,10835,10835,,,
v1_1,10.0,20000,9,138844476,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",8304,146,0,10890,10890,,,
v1_1,10.0,20000,9,138844476,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",8305,142,0,10891,10891,,,
v1_1,10.0,20000,9,138844476,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",8309,4,0,8823,8823,,,
v1_1,0.1,80000,0,945163498,mastery,"(4, 15)","mastery:(4, 15)",378,1064,0,79736,79736,,,
v1_1,0.1,80000,0,945163498,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",608,1389,0,79550,79550,,,
v1_1,0.1,80000,0,945163498,threat,"(5, 9)","threat:(5, 9)",803,2,1,3339,3339,1038,"knowledge_banking:(5, 9)",
v1_1,0.1,80000,0,945163498,threat,"(6, 8)","threat:(6, 8)",1031,1,1,3339,25459,25459,"knowledge_banking:(6, 8)",
v1_1,0.1,80000,0,945163498,mastery,"(9, 10)","mastery:(9, 10)",1038,54,0,79352,79352,,,
v1_1,0.1,80000,0,945163498,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",1203,1195,0,79885,79885,,,"threat:(5, 9)"
v1_1,0.1,80000,0,945163498,mastery,"(15, 16)","mastery:(15, 16)",2326,177,0,56330,56330,,,
v1_1,0.1,80000,0,945163498,threat,"(14, 14)","threat:(14, 14)",3339,0,1,,7575,7575,"knowledge_banking:(14, 14)",
v1_1,0.1,80000,0,945163498,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",3344,2104,0,58088,58088,,,
v1_1,0.1,80000,0,945163498,mastery,"(3, 3)","mastery:(3, 3)",7575,853,0,63029,63029,,,
v1_1,0.1,80000,0,945163498,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",15289,245,0,58073,58073,,,"threat:(14, 14)"
v1_1,0.1,80000,0,945163498,mastery,"(11, 5)","mastery:(11, 5)",25459,54,0,54405,54405,,,
v1_1,0.1,80000,0,945163498,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",27563,1045,0,79375,79375,,,"threat:(6, 8)"
v1_1,0.1,80000,0,945163498,mastery,"(16, 3)","mastery:(16, 3)",36274,396,0,39288,39288,,,
v1_1,0.1,80000,0,945163498,end_state_activation,,end_state_activation,36274,43725,0,79999,79999,,,
v1_1,0.1,80000,0,945163498,end_state_banking,"(5, 17)","end_state_banking:(5, 17)",42081,64,0,42221,42221,,,
v1_1,0.1,80000,1,564556867,mastery,"(4, 15)","mastery:(4, 15)",1194,1319,0,64084,64084,,,
v1_1,0.1,80000,1,564556867,mastery,"(15, 16)","mastery:(15, 16)",2506,773,0,76702,76702,,,
v1_1,0.1,80000,1,564556867,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",3111,1441,0,78539,78539,,,
v1_1,0.1,80000,1,564556867,threat,"(14, 13)","threat:(14, 13)",4142,1,1,15803,19267,19267,"knowledge_banking:(14, 13)",
v1_1,0.1,80000,1,564556867,mastery,"(9, 10)","mastery:(9, 10)",15468,388,0,44500,44500,,,
v1_1,0.1,80000,1,564556867,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",15589,412,0,54381,54381,,,
v1_1,0.1,80000,1,564556867,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",15590,718,0,54382,54382,,,
v1_1,0.1,80000,1,564556867,threat,"(5, 9)","threat:(5, 9)",15803,0,1,,37379,37379,"knowledge_banking:(5, 9)",
v1_1,0.1,80000,1,564556867,mastery,"(3, 3)","mastery:(3, 3)",19267,388,0,45645,45645,,,
v1_1,0.1,80000,1,564556867,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",24942,920,0,78538,78538,,,"threat:(14, 13)"
v1_1,0.1,80000,1,564556867,mastery,"(11, 5)","mastery:(11, 5)",37379,1,0,37381,37381,,,
v1_1,0.1,80000,1,564556867,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",44597,45,0,46845,46845,,,"threat:(5, 9)"
v1_1,0.1,80000,2,84611349,mastery,"(4, 15)","mastery:(4, 15)",958,343,0,12742,12742,,,
v1_1,0.1,80000,2,84611349,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",2865,377,0,38341,38341,,,
v1_1,0.1,80000,2,84611349,mastery,"(15, 16)","mastery:(15, 16)",4912,24,0,35304,35304,,,
v1_1,0.1,80000,2,84611349,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",4998,78,0,35280,35280,,,
v1_1,0.1,80000,2,84611349,threat,"(14, 14)","threat:(14, 14)",4999,1,1,9738,9738,9068,"knowledge_banking:(14, 14)",
v1_1,0.1,80000,2,84611349,mastery,"(9, 10)","mastery:(9, 10)",9068,41,0,30134,30134,,,
v1_1,0.1,80000,2,84611349,mastery,"(11, 5)","mastery:(11, 5)",9359,680,0,79747,79747,,,
v1_1,0.1,80000,2,84611349,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",9727,973,0,56149,56149,,,
v1_1,0.1,80000,2,84611349,threat,"(5, 8)","threat:(5, 8)",9738,0,1,,12136,12136,"knowledge_banking:(5, 8)",
v1_1,0.1,80000,2,84611349,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",11027,78,0,35281,35281,,,"threat:(14, 14)"
v1_1,0.1,80000,2,84611349,mastery,"(16, 3)","mastery:(16, 3)",12136,794,0,79230,79230,,,
v1_1,0.1,80000,2,84611349,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",12584,1147,0,56148,56148,,,"threat:(5, 8)"
v1_1,0.1,80000,2,84611349,mastery,"(3, 3)","mastery:(3, 3)",14679,412,0,42141,42141,,,
v1_1,0.1,80000,2,84611349,end_state_activation,,end_state_activation,14679,65320,0,79999,79999,,,
v1_1,0.1,80000,2,84611349,end_state_banking,"(7, 3)","end_state_banking:(7, 3)",20527,293,0,77121,77121,,,
v1_1,0.1,80000,3,1851488366,mastery,"(3, 3)","mastery:(3, 3)",811,491,0,39181,39181,,,
v1_1,0.1,80000,3,1851488366,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",1055,640,0,76497,76497,,,
v1_1,0.1,80000,3,1851488366,mastery,"(4, 15)","mastery:(4, 15)",1086,75,0,79930,79930,,,
v1_1,0.1,80000,3,1851488366,threat,"(5, 8)","threat:(5, 8)",1222,0,1,,13444,13444,"knowledge_banking:(5, 8)",
v1_1,0.1,80000,3,1851488366,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",1227,450,0,76545,76545,,,
v1_1,0.1,80000,3,1851488366,mastery,"(9, 10)","mastery:(9, 10)",2720,138,0,72404,72404,,,
v1_1,0.1,80000,3,1851488366,mastery,"(11, 5)","mastery:(11, 5)",3089,280,0,44941,44941,,,
v1_1,0.1,80000,3,1851488366,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",13304,19,0,43608,43608,,,
v1_1,0.1,80000,3,1851488366,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",13307,17,0,43607,43607,,,
v1_1,0.1,80000,3,1851488366,mastery,"(15, 16)","mastery:(15, 16)",13444,211,0,14222,14222,,,
v1_1,0.1,80000,3,1851488366,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",15410,1020,0,76962,76962,,,"threat:(5, 8)"
v1_1,0.1,80000,3,1851488366,mastery,"(16, 3)","mastery:(16, 3)",39488,285,0,47670,47670,,,
v1_1,0.1,80000,3,1851488366,end_state_activation,,end_state_activation,39488,40511,0,79999,79999,,,
v1_1,0.1,80000,4,1371542848,mastery,"(4, 15)","mastery:(4, 15)",1712,1,0,1714,1714,,,
v1_1,0.1,80000,4,1371542848,mastery,"(9, 10)","mastery:(9, 10)",1776,506,0,71132,71132,,,
v1_1,0.1,80000,4,1371542848,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",2063,736,0,59419,59419,,,
v1_1,0.1,80000,4,1371542848,mastery,"(3, 3)","mastery:(3, 3)",2477,945,0,36187,36187,,,
v1_1,0.1,80000,4,1371542848,threat,"(5, 8)","threat:(5, 8)",2764,1,1,2765,6167,6167,"knowledge_banking:(5, 8)",
v1_1,0.1,80000,4,1371542848,threat,"(6, 8)","threat:(6, 8)",2765,0,1,,3372,3372,"knowledge_banking:(6, 8)",
v1_1,0.1,80000,4,1371542848,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",2872,412,0,72184,72184,,,
v1_1,0.1,80000,4,1371542848,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",2873,293,0,72185,72185,,,
v1_1,0.1,80000,4,1371542848,mastery,"(15, 16)","mastery:(15, 16)",3372,447,0,72188,72188,,,
v1_1,0.1,80000,4,1371542848,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",3935,237,0,59421,59421,,,"threat:(6, 8)"
v1_1,0.1,80000,4,1371542848,mastery,"(11, 5)","mastery:(11, 5)",6167,296,0,71763,71763,,,
v1_1,0.1,80000,4,1371542848,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",7620,300,0,59022,59022,,,"threat:(5, 8)"
v1_1,0.1,80000,4,1371542848,mastery,"(16, 3)","mastery:(16, 3)",15894,9,0,15912,15912,,,
v1_1,0.1,80000,4,1371542848,end_state_activation,,end_state_activation,15894,64105,0,79999,79999,,,
v1_1,0.1,80000,4,1371542848,end_state_banking,"(9, 7)","end_state_banking:(9, 7)",16541,269,0,46115,46115,,,
v1_1,0.1,80000,5,990936217,mastery,"(4, 15)","mastery:(4, 15)",342,9,0,3596,3596,,,
v1_1,0.1,80000,5,990936217,mastery,"(9, 10)","mastery:(9, 10)",2056,989,0,79998,79998,,,
v1_1,0.1,80000,5,990936217,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",3900,93,0,77292,77292,,,
v1_1,0.1,80000,5,990936217,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",3901,83,0,42095,42095,,,
v1_1,0.1,80000,5,990936217,mastery,"(15, 16)","mastery:(15, 16)",7020,0,0,,7020,,,
v1_1,0.1,80000,5,990936217,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",7027,32,0,58641,58641,,,
v1_1,0.1,80000,5,990936217,threat,"(5, 9)","threat:(5, 9)",9509,0,1,,10561,10561,"knowledge_banking:(5, 9)",
v1_1,0.1,80000,5,990936217,mastery,"(11, 5)","mastery:(11, 5)",10561,33,0,76885,76885,,,
v1_1,0.1,80000,5,990936217,mastery,"(3, 3)","mastery:(3, 3)",12343,577,0,77179,77179,,,
v1_1,0.1,80000,5,990936217,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",12827,42,0,77293,77293,,,"threat:(5, 9)"
v1_1,0.1,80000,5,990936217,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",19300,285,0,64578,64578,,,
v1_1,0.1,80000,5,990936217,mastery,"(16, 3)","mastery:(16, 3)",44262,20,0,44308,44308,,,
v1_1,0.1,80000,5,990936217,end_state_activation,,end_state_activation,44262,35737,0,79999,79999,,,
v1_1,0.1,80000,6,510990699,mastery,"(9, 10)","mastery:(9, 10)",570,245,0,37596,37596,,,
v1_1,0.1,80000,6,510990699,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",617,946,0,79341,79341,,,
v1_1,0.1,80000,6,510990699,threat,"(5, 8)","threat:(5, 8)",618,1,1,2814,4257,4257,"knowledge_banking:(5, 8)",
v1_1,0.1,80000,6,510990699,mastery,"(11, 5)","mastery:(11, 5)",903,997,0,35585,35585,,,
v1_1,0.1,80000,6,510990699,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",1375,1559,0,79991,79991,,,
v1_1,0.1,80000,6,510990699,mastery,"(15, 16)","mastery:(15, 16)",2584,109,0,7696,7696,,,
v1_1,0.1,80000,6,510990699,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",2717,11,0,28515,28515,,,
v1_1,0.1,80000,6,510990699,threat,"(14, 13)","threat:(14, 13)",2814,0,1,,10450,10450,"knowledge_banking:(14, 13)",
v1_1,0.1,80000,6,510990699,mastery,"(3, 3)","mastery:(3, 3)",4257,281,0,63281,63281,,,
v1_1,0.1,80000,6,510990699,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",4344,1425,0,79990,79990,,,"threat:(5, 8)"
v1_1,0.1,80000,6,510990699,mastery,"(16, 3)","mastery:(16, 3)",10450,746,0,50056,50056,,,
v1_1,0.1,80000,6,510990699,mastery,"(4, 15)","mastery:(4, 15)",11018,223,0,36568,36568,,,
v1_1,0.1,80000,6,510990699,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",15656,105,0,28516,28516,,,"threat:(14, 13)"
v1_1,0.1,80000,6,510990699,end_state_activation,,end_state_activation,15656,64343,0,79999,79999,,,
v1_1,0.1,80000,6,510990699,end_state_banking,"(17, 10)","end_state_banking:(17, 10)",15808,3,0,43488,43488,,,
v1_1,0.1,80000,7,130384068,mastery,"(4, 15)","mastery:(4, 15)",534,270,0,79674,79674,,,
v1_1,0.1,80000,7,130384068,mastery,"(15, 16)","mastery:(15, 16)",608,814,0,77130,77130,,,
v1_1,0.1,80000,7,130384068,mastery,"(9, 10)","mastery:(9, 10)",1288,324,0,79468,79468,,,
v1_1,0.1,80000,7,130384068,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",1540,1218,0,77150,77150,,,
v1_1,0.1,80000,7,130384068,mastery,"(16, 3)","mastery:(16, 3)",1654,60,0,69872,69872,,,
v1_1,0.1,80000,7,130384068,mastery,"(11, 5)","mastery:(11, 5)",1879,49,0,79433,79433,,,
v1_1,0.1,80000,7,130384068,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",2081,668,0,77149,77149,,,
v1_1,0.1,80000,7,130384068,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",2557,826,0,60999,60999,,,
v1_1,0.1,80000,7,130384068,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",2558,285,0,46116,46116,,,
v1_1,0.1,80000,7,130384068,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",2563,315,0,46857,46857,,,
v1_1,0.1,80000,7,130384068,mastery,"(3, 3)","mastery:(3, 3)",14395,26,0,45785,45785,,,
v1_1,0.1,80000,7,130384068,end_state_activation,,end_state_activation,14395,65604,0,79999,79999,,,
v1_1,0.1,80000,7,130384068,end_state_banking,"(3, 1)","end_state_banking:(3, 1)",41323,3,0,43545,43545,,,
v1_1,0.1,80000,8,1897261085,mastery,"(4, 15)","mastery:(4, 15)",406,1674,0,45574,45574,,,
v1_1,0.1,80000,8,1897261085,mastery,"(9, 10)","mastery:(9, 10)",7330,168,0,46502,46502,,,
v1_1,0.1,80000,8,1897261085,mastery,"(11, 5)","mastery:(11, 5)",7487,268,0,60597,60597,,,
v1_1,0.1,80000,8,1897261085,mastery,"(16, 3)","mastery:(16, 3)",7526,286,0,48506,48506,,,
v1_1,0.1,80000,8,1897261085,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",11034,725,0,57774,57774,,,
v1_1,0.1,80000,8,1897261085,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",11035,317,0,47205,47205,,,
v1_1,0.1,80000,8,1897261085,mastery,"(15, 16)","mastery:(15, 16)",11224,119,0,16102,16102,,,
v1_1,0.1,80000,8,1897261085,mastery,"(3, 3)","mastery:(3, 3)",19545,8,0,60837,60837,,,
v1_1,0.1,80000,8,1897261085,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",19699,208,0,35783,35783,,,
v1_1,0.1,80000,8,1897261085,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",19700,203,0,35784,35784,,,
v1_1,0.1,80000,8,1897261085,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",19705,208,0,35611,35611,,,
v1_1,0.1,80000,8,1897261085,end_state_activation,,end_state_activation,19705,60294,0,79999,79999,,,
v1_1,0.1,80000,8,1897261085,end_state_banking,"(13, 3)","end_state_banking:(13, 3)",32753,6,0,58569,58569,,,
v1_1,0.1,80000,9,1417315567,mastery,"(3, 3)","mastery:(3, 3)",819,476,0,38503,38503,,,
v1_1,0.1,80000,9,1417315567,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",970,241,0,47550,47550,,,
v1_1,0.1,80000,9,1417315567,threat,"(5, 9)","threat:(5, 9)",971,0,1,,3348,3348,"knowledge_banking:(5, 9)",
v1_1,0.1,80000,9,1417315567,mastery,"(9, 10)","mastery:(9, 10)",3024,410,0,43504,43504,,,
v1_1,0.1,80000,9,1417315567,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",3049,335,0,47555,47555,,,
v1_1,0.1,80000,9,1417315567,mastery,"(11, 5)","mastery:(11, 5)",3295,251,0,34161,34161,,,
v1_1,0.1,80000,9,1417315567,mastery,"(16, 3)","mastery:(16, 3)",3348,381,0,35172,35172,,,
v1_1,0.1,80000,9,1417315567,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",3663,964,0,51797,51797,,,"threat:(5, 9)"
v1_1,0.1,80000,9,1417315567,mastery,"(4, 15)","mastery:(4, 15)",6266,412,0,52258,52258,,,
v1_1,0.1,80000,9,1417315567,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",7328,250,0,60694,60694,,,
v1_1,0.1,80000,9,1417315567,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",7331,242,0,60695,60695,,,
v1_1,0.1,80000,9,1417315567,mastery,"(15, 16)","mastery:(15, 16)",7372,535,0,79924,79924,,,
v1_1,0.1,80000,9,1417315567,end_state_activation,,end_state_activation,7372,72627,0,79999,79999,,,
v1_1,0.1,80000,9,1417315567,end_state_banking,"(16, 17)","end_state_banking:(16, 17)",7374,4456,0,79960,79960,,,
v1_1,0.5,80000,0,1444596040,mastery,"(4, 15)","mastery:(4, 15)",402,1487,0,79586,79586,,,
v1_1,0.5,80000,0,1444596040,mastery,"(11, 5)","mastery:(11, 5)",10925,496,0,73931,73931,,,
v1_1,0.5,80000,0,1444596040,mastery,"(9, 10)","mastery:(9, 10)",11420,463,0,79736,79736,,,
v1_1,0.5,80000,0,1444596040,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",18572,14,0,73158,73158,,,
v1_1,0.5,80000,0,1444596040,mastery,"(16, 3)","mastery:(16, 3)",22322,151,0,72154,72154,,,
v1_1,0.5,80000,0,1444596040,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",22803,157,0,76559,76559,,,
v1_1,0.5,80000,0,1444596040,mastery,"(15, 16)","mastery:(15, 16)",22816,195,0,76568,76568,,,
v1_1,0.5,80000,0,1444596040,mastery,"(3, 3)","mastery:(3, 3)",26895,293,0,62207,62207,,,
v1_1,0.5,80000,0,1444596040,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",27185,4,0,62279,62279,,,
v1_1,0.5,80000,0,1444596040,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",27186,8,0,62340,62340,,,
v1_1,0.5,80000,0,1444596040,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",27191,8,0,62341,62341,,,
v1_1,0.5,80000,0,1444596040,end_state_activation,,end_state_activation,27191,52808,0,79999,79999,,,
v1_1,0.5,80000,0,1444596040,end_state_banking,"(6, 9)","end_state_banking:(6, 9)",27194,84,0,62402,62402,,,
v1_1,0.5,80000,1,1063989409,mastery,"(4, 15)","mastery:(4, 15)",600,724,0,79280,79280,,,
v1_1,0.5,80000,1,1063989409,mastery,"(9, 10)","mastery:(9, 10)",1764,505,0,40630,40630,,,
v1_1,0.5,80000,1,1063989409,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",6202,37,0,45316,45316,,,
v1_1,0.5,80000,1,1063989409,mastery,"(3, 3)","mastery:(3, 3)",6231,57,0,7307,7307,,,
v1_1,0.5,80000,1,1063989409,mastery,"(11, 5)","mastery:(11, 5)",8171,254,0,36433,36433,,,
v1_1,0.5,80000,1,1063989409,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",8897,358,0,71919,71919,,,
v1_1,0.5,80000,1,1063989409,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",8903,532,0,71923,71923,,,
v1_1,0.5,80000,1,1063989409,mastery,"(16, 3)","mastery:(16, 3)",9178,350,0,36028,36028,,,
v1_1,0.5,80000,1,1063989409,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",20374,166,0,34074,34074,,,
v1_1,0.5,80000,1,1063989409,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",20379,161,0,34073,34073,,,
v1_1,0.5,80000,1,1063989409,mastery,"(15, 16)","mastery:(15, 16)",25854,3,0,33942,33942,,,
v1_1,0.5,80000,1,1063989409,end_state_activation,,end_state_activation,25854,54145,0,79999,79999,,,
v1_1,0.5,80000,1,1063989409,end_state_banking,"(5, 18)","end_state_banking:(5, 18)",28420,17,0,72002,72002,,,
v1_1,0.5,80000,2,683382778,mastery,"(4, 15)","mastery:(4, 15)",432,418,0,78360,78360,,,
v1_1,0.5,80000,2,683382778,mastery,"(15, 16)","mastery:(15, 16)",792,318,0,79106,79106,,,
v1_1,0.5,80000,2,683382778,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",1968,489,0,78970,78970,,,
